layer1node1,layer1node2,layer1node3,layer2node1
-0.030338239,-0.08080051,0.054282837,
-0.05093128,0.0,0.07136073,
0.026128756,-0.012941308,0.0,
-0.029831527,0.0,-0.0269745,
0.0,0.014330499,-0.06957549,
0.039851423,0.0,-0.03512586,
0.13534042,-0.030396886,0.0,
0.08185345,0.0,0.0,
0.04273869,-0.012620432,0.0,
-0.011842109,0.0,0.0,
-0.032078966,0.07690703,0.0,
-0.04764565,0.0482977,-0.026345545,
-0.029769108,-0.059983864,0.010659231,
-0.054423068,-0.10658705,0.07131137,
0.0,-0.073373534,0.12955427,
-0.025206128,-0.056581143,0.079776645,
0.012381734,0.0,0.06779988,
0.0,0.0,0.0,
-0.03409687,-0.02655688,-0.027871734,
0.0,0.020042162,0.016563963,
0.0,0.05886324,0.015420142,
0.0,0.03132855,-0.026401728,
-0.0530457,0.011249165,0.0,
0.0,-0.095592126,0.0,
0.0,0.02090831,0.0,
-0.021409271,0.04452938,0.031378932,
-0.013048022,-0.014709445,-0.047330033,
0.027108038,0.03411741,-0.03917531,
-0.047593385,0.010313068,-0.05824179,
-0.06477181,-0.019416371,0.0,
0.06730937,0.020352172,-0.055808805,
0.0,-0.027391048,-0.03195594,
-0.0135403145,-0.015550536,-0.020943262,
0.011338026,-0.010115407,-0.034193803,
0.0,-0.06822401,-0.041748915,
0.017664723,-0.022580495,-0.04232764,
0.015136961,-0.016102936,0.0,
0.035741165,0.047801428,0.013268864,
0.020067573,0.026210476,0.05547046,
-0.083383285,0.0,0.060522903,
-0.041480623,-0.039872814,0.0,
0.015848015,0.0,-0.024114922,
0.06744512,0.035626218,0.0,
0.02045736,0.044144258,0.026938936,
0.0,-0.020029064,0.03806205,
0.033111826,0.0,0.045441993,
0.038031958,0.063856184,0.07993926,
0.031230984,0.0,0.0,
0.03415141,0.016698636,0.0,
0.022289082,0.018666407,0.02152949,
-0.012597019,0.0,-0.037174825,
0.0,0.0187801,0.04763268,
-0.03031646,-0.034733254,0.04403072,
-0.029264143,-0.033804502,0.023792915,
0.0,-0.02545427,0.014578031,
0.040854137,-0.038414307,0.022638187,
0.022314223,-0.02716994,0.060434505,
0.0,-0.021917298,0.044288956,
-0.028904324,0.0,0.0111044,
-0.029977199,0.0,-0.04891719,
-0.017584367,0.0,-0.07855664,
0.0,-0.050062735,-0.07157692,
0.047467384,-0.06127661,-0.043077707,
0.11263843,-0.025432581,0.036162194,
0.0,-0.060826626,0.026739342,
-0.049484205,-0.01786763,0.052943923,
-0.03673619,0.045288928,-0.01469318,
-0.013921855,-0.032351546,-0.07739096,
-0.037571937,0.0,-0.012525865,
-0.040223904,-0.052458305,0.062051427,
-0.09416252,-0.061639126,0.067543544,
0.050615948,-0.077156216,0.10761162,
0.020739874,-0.08102566,0.06467914,
0.0,0.0136243105,0.015001162,
-0.030222565,0.042908207,0.0,
-0.015847038,0.02238902,0.013034888,
-0.021760978,0.0,0.0,
-0.016016511,0.0,-0.046930324,
0.0,-0.045168992,-0.036389004,
-0.0100395195,-0.017852552,-0.014233234,
0.03479701,0.028205728,0.0,
0.059770036,0.0,-0.015625019,
0.0,0.024601215,0.013228953,
0.0,0.043216493,-0.012926723,
-0.042922456,0.0,0.02640312,
0.0,0.0,-0.021246774,
0.0,0.031393018,-0.05748018,
-0.05431965,-0.017784221,-0.059256617,
-0.091819145,0.023758326,-0.05129081,
-0.04966896,0.015033038,-0.05439598,
-0.034401502,-0.04709881,-0.014469194,
0.02951557,-0.062922865,-0.022484466,
0.055848118,-0.034231443,0.03951008,
0.057336014,0.0,0.029899072,
0.032353863,0.036594763,0.054336954,
0.018482763,-0.010837984,0.028228119,
0.0,-0.037082415,0.040835563,
0.0,0.026057472,0.0,
0.039857175,0.0,-0.020988677,
0.02212706,0.0,0.052149605,
0.013695472,0.0,0.06431467,
0.0,0.0,0.1049142,
0.0,0.07876091,0.029628735,
0.0543992,0.056335445,0.030502697,
0.08429806,0.0,0.05854718,
0.022784574,0.027741577,0.023782521,
-0.0681422,0.05636962,0.022533571,
0.0,0.01856687,0.0,
0.0,0.019926516,0.0,
-0.020469388,-0.011241318,0.059677377,
0.0226484,-0.027862875,0.033241127,
0.024012024,-0.04085203,0.0304179,
0.037328374,-0.05291406,0.0,
0.020096222,0.0,0.0,
-0.042508602,0.0,-0.036076684,
-0.018811347,-0.037891272,-0.07909427,
0.014417207,0.0,-0.080042355,
0.0106659485,-0.016119339,-0.057783738,
0.044435397,-0.025936292,0.0,
0.039562173,-0.060658675,0.010119834,
0.0337703,-0.07115924,0.06269604,
-0.0484923,-0.0428606,-0.014137808,
-0.026288249,-0.021366788,0.0,
0.0,-0.015347956,-0.08771279,
0.013656803,-0.021880971,0.011618329,
0.019088108,-0.08724627,0.035133347,
-0.05656401,-0.06800487,0.07576651,
-0.044916835,-0.108138606,0.1364519,
0.029416418,-0.076383434,0.10040875,
-0.04616675,-0.02118548,0.020227099,
-0.024728969,0.02028561,0.025605319,
-0.050577644,-0.04007605,0.0567875,
-0.028028667,0.0,0.08870515,
-0.03339662,0.018546192,0.022750849,
0.047639184,-0.041477986,0.0,
0.033189934,-0.080762245,0.0,
0.044730026,0.031214314,0.03791185,
0.022202874,-0.048081093,-0.03215026,
0.036829192,-0.04976533,0.016877675,
0.02275003,0.051897842,0.0,
0.046629347,-0.011213818,0.032625537,
-0.06748595,-0.03431244,0.0,
-0.08073011,0.0,0.013252894,
-0.043546405,-0.011067738,-0.051033746,
-0.07110914,0.029542582,0.0,
-0.06821487,-0.0419624,-0.010158299,
-0.051067535,-0.058080815,-0.026153514,
0.0,-0.041022807,0.04638412,
0.051065974,-0.025246961,0.0,
0.08416616,-0.03341927,0.04678297,
0.057651978,-0.021493956,0.063533925,
0.033931196,0.0,0.06935311,
-0.026446382,0.0417918,0.041269347,
-0.010062717,-0.03039185,0.04166801,
-0.035315156,0.0739378,-0.018942703,
-0.017170561,0.042874414,-0.044658974,
-0.03979035,0.0,0.050393756,
0.0,0.027148308,0.07224188,
0.03800935,0.017063094,0.0,
0.0,0.060766622,0.038641535,
-0.027467597,0.030601146,0.028432598,
-0.050435897,0.037889484,0.021782873,
-0.044384494,0.030876536,0.0,
0.0,0.031643372,0.010745935,
0.042808868,0.0,-0.016897427,
-0.015167621,0.051135242,-0.010339617,
0.053391512,0.043727074,-0.037976623,
0.13486737,-0.024335997,0.03648382,
0.0836653,0.0,0.022199942,
0.029976508,-0.039143704,-0.02521387,
-0.035688244,0.0,-0.089636676,
0.0,0.0,-0.04002418,
0.041283686,0.0,-0.08063052,
-0.03303158,-0.04181973,-0.03100954,
0.031889655,-0.042912062,0.0,
0.0,-0.09128631,0.05375458,
0.0,-0.057663295,0.011781129,
0.0,0.014377324,0.09992172,
0.0,-0.010229888,-0.026592948,
0.0,0.045654137,-0.011877902,
-0.014857359,0.027733024,-0.11010735,
0.041750737,0.0,0.0,
0.0,-0.03334052,0.05255726,
0.0,-0.060253806,0.07606377,
0.0,-0.035198513,0.05010548,
-0.025721515,-0.026915208,0.04012087,
0.0,-0.011486488,0.01666313,
-0.029306302,0.019241976,0.04885925,
-0.033280306,-0.038610507,0.038120743,
-0.027665555,-0.039414916,0.0,
0.0,0.0,-0.01428609,
0.07777078,-0.0135404095,-0.027353577,
0.041424442,-0.041692562,0.030104693,
0.062024426,0.0,0.05711968,
0.07885495,-0.023617884,0.074380174,
0.05491685,-0.039644692,0.052450616,
0.031204972,-0.029171707,0.03160919,
0.0,-0.040578935,-0.016053969,
-0.0728481,-0.029356115,-0.011264192,
-0.04839135,-0.010012437,-0.05547709,
-0.06760778,0.0,-0.05051129,
-0.064127535,-0.0107681835,-0.014326009,
-0.039410077,-0.040223338,0.028996998,
0.0268975,-0.01007351,-0.012400667,
0.01066648,-0.017332762,-0.02787618,
0.056278124,-0.023741994,0.05613548,
0.028411316,0.019124277,0.040360287,
0.013180307,-0.021165347,0.04636566,
-0.062661976,-0.034040358,0.03268257,
-0.020209521,-0.02516696,0.0,
-0.05265973,0.06646248,-0.020187689,
0.03084504,0.07779884,0.012091122,
0.01945018,0.044538964,0.04062754,
0.0,0.055203333,0.045515902,
0.064042814,0.018328957,0.076274395,
0.013350406,0.053314768,0.035198692,
0.025060266,0.07574078,0.053499956,
0.0,-0.012494665,0.0,
0.0,0.018483944,0.0,
-0.012745617,0.043880545,0.0,
0.0,0.0,0.0,
0.051949166,0.010567637,-0.045325518,
0.08844701,-0.029505251,-0.028220892,
0.12083078,0.012190119,-0.059966143,
0.13025689,0.032690432,-0.038381897,
0.059606515,0.0,-0.015256234,
-0.045461223,0.036151905,-0.12096671,
-0.016099172,-0.04600673,-0.044426166,
0.022286233,0.0,-0.09479049,
0.014968546,-0.055601396,-0.011566611,
0.026542235,-0.09784487,-0.031693067,
0.0,-0.07514877,0.05469668,
-0.01723254,0.0,0.032830503,
-0.023458395,-0.04139108,0.036967102,
-0.023683231,0.01715728,-0.03149274,
0.010840703,0.03234453,-0.043485306,
-0.029107334,0.025152972,-0.06627964,
0.035986267,-0.019769173,-0.055357385,
0.025513045,-0.039926454,0.032897122,
0.012095496,-0.056988753,0.060531583,
0.025944995,-0.039061815,0.041769587,
-0.01088884,0.0,0.0654603,
-0.042762008,-0.030951014,0.07263128,
-0.058549628,0.0,0.030762535,
-0.12388043,-0.045678563,0.06528865,
0.0,0.0,0.0,
0.0,0.0,-0.013310144,
0.026966715,0.03009753,0.015668081,
0.05357574,0.0,0.011383429,
0.057457738,0.0,0.0,
0.09505206,-0.017449964,0.053678755,
0.014975308,0.0,0.11723086,
-0.011149048,0.0,0.0,
0.021749144,0.0,0.018091422,
0.029147658,0.015825097,-0.018621687,
0.0,0.035452776,-0.055352677,
-0.010583029,0.032047328,-0.069920264,
-0.033373572,-0.030565176,0.0,
-0.03689214,-0.053787045,0.0,
-0.02167048,0.022381864,-0.034357008,
0.029834645,0.016647134,0.015664298,
0.037481934,0.017760685,0.04323186,
0.040209685,0.021218494,0.0233731,
0.0455134,-0.026260532,0.05728623,
-0.054021433,-0.06571721,0.0,
-0.10146706,-0.013739745,0.011170594,
-0.045406125,0.08888822,-0.032027982,
-0.022621028,0.061593127,0.011683844,
0.028405996,0.06506234,0.0,
-0.014528372,0.013349393,0.050584875,
0.0,0.031359516,0.028084943,
-0.03391025,-0.028587183,-0.033343237,
0.022145549,0.022931328,0.024397042,
0.0,-0.051979326,0.04284815,
0.0,-0.021367047,0.03042112,
0.027188856,-0.014698343,-0.012965332,
0.0,-0.013149902,0.031729348,
0.020877127,0.0,0.01765315,
0.12267598,0.06393904,-0.034556303,
0.07135763,0.033685584,-0.03345519,
0.08565516,0.0,-0.017420266,
0.03568801,-0.03328115,0.0,
0.0,0.07702289,-0.07251789,
-0.07486553,0.04511696,-0.06390201,
0.0,0.023036802,-0.018716633,
-0.025830312,0.018839814,-0.055975687,
0.0,-0.018774355,-0.012203867,
0.019543959,-0.01928889,-0.013511289,
0.024199618,-0.047130894,0.010636381,
-0.019852258,-0.025713813,0.027658207,
0.029913474,0.03415433,-0.06676877,
0.0,-0.017435547,-0.04171054,
0.023412734,0.060484193,-0.067873605,
-0.0365061,0.014832296,-0.023806782,
0.02585313,0.024320012,0.039929166,
0.03594379,0.0,0.0,
0.031125132,-0.021185257,0.037025947,
0.01095277,0.0,0.01053495,
0.0,0.0,0.015788166,
-0.018161148,0.0,0.06442595,
0.0,0.03339719,0.0,
0.0,-0.018125342,0.0,
0.02413657,0.0,0.03226552,
0.036581717,-0.06726934,0.0,
0.04891873,-0.025450315,0.0,
0.05876188,-0.12558565,0.020658147,
0.0,-0.10162825,0.08432922,
0.0,0.0,0.015673347,
-0.022907058,-0.0141292,0.0,
0.0,0.021917937,-0.028715275,
0.022936292,0.0,-0.033388108,
0.030128187,0.022725655,-0.06447022,
-0.038147047,0.023222674,-0.09336303,
-0.06722684,-0.013583499,0.011199298,
-0.023576718,0.0,0.023691794,
0.015667561,0.027871406,-0.033270113,
0.0,0.0416998,-0.034665406,
0.018529637,0.0,-0.035938036,
0.030756738,0.0,0.054172136,
0.02471105,0.0,0.014371423,
-0.024674451,-0.06412243,-0.04472904,
-0.029647978,0.023291267,-0.05020075,
-0.022015752,0.028435262,-0.035157267,
0.0,0.017102003,0.015133338,
0.0,0.042453412,0.013449527,
-0.01303985,0.0,0.023652388,
-0.06604248,-0.013160645,0.03239614,
-0.0461744,0.0,0.04232425,
0.0,0.0,0.044519853,
-0.03473085,-0.092644565,0.0,
-0.029285256,-0.09796527,0.0,
0.0,0.012233547,-0.025101218,
0.0,0.0446721,0.010670781,
0.044611566,0.030399056,0.0,
-0.022271944,0.025939656,-0.038459044,
0.0,-0.010448436,0.01409625,
0.0,-0.022317076,0.0,
0.0,-0.04038906,-0.05660942,
-0.067665495,0.0,0.0,
-0.038189597,-0.025273925,-0.0621626,
0.014010423,0.07057065,-0.02614638,
0.0,0.073642485,-0.044106297,
0.063606836,0.02558187,-0.026196888,
0.053464837,-0.028806986,-0.013983719,
-0.011111432,-0.0569856,-0.016455945,
-0.077779405,0.02079361,-0.095630825,
-0.07881143,0.017596904,-0.06552961,
0.0200319,0.019835817,-0.06685405,
0.0,0.016382197,-0.06421356,
-0.020514753,0.017731719,-0.04319985,
-0.022138378,0.028625509,-0.021041594,
0.043905754,0.023117062,0.031554952,
0.014994742,0.053939715,0.044177767,
-0.049468543,-0.026185036,0.011616784,
0.0,0.04543807,0.055657618,
-0.02823331,0.04368826,0.021756722,
-0.033465255,0.022632847,0.0,
-0.01163392,0.0,0.010675192,
0.036703758,0.0,0.0,
0.05109955,0.014621992,0.0,
0.10330273,-0.03962877,-0.014810773,
0.018313428,0.0,0.030519156,
0.046820972,-0.06767928,-0.010500074,
-0.06608239,-0.051531393,0.03145506,
-0.029775986,-0.045400057,0.06331405,
0.046520516,0.049228556,0.0,
0.08925622,0.045767266,-0.017378999,
0.018993286,0.09902099,-0.050847944,
-0.013543224,0.013111686,-0.056350973,
-0.05037721,-0.015109707,0.06876998,
-0.03939216,0.0,0.0,
-0.017129414,0.043448444,-0.0142796915,
0.0,0.0,-0.019067401,
-0.026353126,0.016763907,0.025567845,
0.0,0.0,0.029424036,
-0.026902804,0.03619627,0.0,
-0.037551485,-0.034363613,0.025631309,
-0.04135531,-0.028802842,0.043946847,
-0.03610489,-0.034575768,-0.08111538,
-0.02230219,-0.016009247,0.0,
-0.022636184,-0.010958961,0.0,
-0.02707425,0.0,0.016832298,
-0.08691662,0.0,0.04527351,
-0.086754315,0.0,0.023218594,
-0.019245554,0.0,0.022131963,
-0.030520873,-0.025912328,0.020265818,
0.0,-0.052537374,-0.03151345,
-0.02325395,-0.088466465,0.0,
0.013174619,0.05126098,0.0,
0.022904927,0.039971765,-0.017960701,
0.0,0.0,0.036463503,
0.071642116,0.022561243,-0.018330399,
0.0,0.027699767,0.018689767,
-0.020130854,-0.016952872,-0.024380544,
-0.0534892,0.0,0.0,
-0.043661803,-0.031913605,-0.050739247,
-0.010362699,-0.020553533,-0.021422252,
0.03649111,0.041549373,0.023053044,
0.0,0.0,0.0,
0.0,0.024758022,0.011391174,
0.0,-0.012291207,0.0,
-0.027955754,0.013070947,-0.04720801,
-0.016543683,0.02552982,-0.046103936,
0.0,0.0403137,-0.06030433,
-0.029226292,0.042823456,-0.083503485,
-0.03800814,0.030662997,-0.06234196,
-0.019089714,0.0,-0.027021354,
0.028022716,0.0557539,-0.025601836,
0.020522676,0.037557207,-0.016935235,
0.0,0.04123029,0.023213884,
-0.056201085,0.07127973,0.0,
-0.016338259,0.03466949,0.03956917,
-0.020641698,0.0,0.022136416,
0.0,-0.014231072,0.07179711,
0.04146175,-0.030373957,-0.04860048,
0.056506597,0.0,0.016400725,
0.12099237,0.0,-0.011434097,
0.0645621,-0.057867292,0.047649853,
0.021470029,-0.11826889,0.058699142,
-0.022453712,-0.030694505,0.054162756,
-0.0554663,-0.017622117,0.031549275,
0.029352421,0.05365501,0.012269558,
0.0464478,0.06480013,-0.04787942,
0.061207876,0.035841595,-0.056034453,
-0.035766073,0.019544423,-0.034400832,
-0.0262128,0.017597646,-0.013832419,
-0.02588707,0.0,-0.034583483,
-0.063541144,-0.035461806,0.019366441,
-0.039413564,0.059970092,-0.051375683,
-0.022982208,0.031047704,0.02813617,
-0.062061373,-0.017178284,0.043333925,
0.01995356,-0.062178127,0.023443924,
-0.020895116,-0.046521094,-0.026079625,
0.020089064,0.0,0.0,
-0.06663907,-0.030032804,-0.030477118,
-0.02701648,-0.017978415,0.033093724,
-0.02790622,-0.029574076,-0.029638665,
0.0,-0.049849458,0.0,
-0.034051035,-0.042583562,0.07988621,
-0.026239162,-0.025833393,0.0,
0.0,-0.015202683,-0.046781346,
0.0,-0.12997127,0.03511686,
0.023299048,-0.023285197,0.032703407,
-0.0128840245,0.0,0.03532518,
0.03310849,0.047171913,0.024229228,
-0.07776989,0.01766365,0.01575898,
0.010566235,0.0,0.0,
0.010209602,-0.024767166,0.0,
0.01305083,-0.06541214,0.0,
-0.02017578,-0.019967511,0.0,
-0.012406643,-0.048757292,0.0,
-0.04730322,0.011968816,0.012462179,
-0.03556533,0.028130906,-0.03334636,
0.04731514,0.0,0.010198517,
0.025564024,-0.02626691,-0.030852176,
0.0,-0.043739606,-0.018735472,
0.023636313,-0.0355382,0.0,
0.020945946,-0.058116432,-0.026433552,
-0.036831707,0.015833648,-0.025600279,
0.032725383,-0.019182222,-0.034560118,
-0.023484997,0.022519207,-0.025823943,
0.0,0.05743029,-0.03365357,
0.03876471,0.06221436,-0.011527757,
0.05311342,0.08348527,-0.03211513,
0.026643554,0.07449781,0.0,
-0.016494721,0.0,0.0,
0.02199883,0.041048918,0.031706616,
-0.03791277,0.0,0.046871603,
0.0,0.048422128,-0.022736663,
