layer1node1,layer1node2,layer2node1
0.029726971,-0.024020154,
-0.018634263,0.042972207,
0.0,-0.10931515,
0.11483218,-0.055867568,
0.058330886,0.05088673,
0.035054434,-0.016112486,
-0.03484846,0.02212086,
0.022245277,0.09211892,
0.0,-0.016593069,
-0.030093148,0.026228292,
-0.03662019,-0.031076198,
-0.029248564,-0.023475258,
0.029047169,0.0,
0.0,-0.024839828,
0.0648146,-0.04130285,
0.05922595,0.0,
0.028852047,0.01489692,
0.0,-0.0375838,
-0.026753563,0.08964459,
0.0,0.04168897,
-0.032655966,-0.032504916,
0.04753364,0.0,
0.044202033,0.0,
0.036169395,0.07461867,
0.0,-0.076654926,
-0.06046327,-0.068559505,
0.07186424,0.073112875,
-0.055817507,0.0,
-0.03948582,0.08961364,
0.0,0.037240975,
-0.033397492,0.079750784,
0.03715528,0.025668312,
-0.06203726,-0.05713426,
-0.12489596,0.06257277,
0.028195538,0.0,
-0.016778717,-0.119943336,
0.029830495,0.0,
-0.040675174,0.06439036,
-0.045992658,0.0,
0.052594125,0.048726697,
0.0448167,0.07522202,
0.046468165,0.06660866,
0.030432018,-0.07389364,
0.02611743,0.038767327,
0.0,0.0,
0.012728017,0.02872824,
0.05196806,-0.057296015,
-0.02494946,0.09042455,
0.010224229,0.042259157,
-0.12437395,0.0,
-0.021209106,-0.020879911,
-0.025426345,0.0,
-0.027976723,0.011548418,
-0.04186924,0.03226135,
0.065792784,0.01762147,
0.0,0.0,
-0.05761093,-0.03519812,
0.0,-0.056124795,
0.027111782,0.0,
0.07257466,0.0,
0.03768948,0.0,
0.0,0.021645822,
-0.042785633,0.0,
-0.050244108,0.0,
0.03007633,0.090747535,
-0.02672181,-0.050270658,
-0.019604735,0.0,
-0.060617983,0.017549604,
-0.05493593,0.010562463,
0.04547308,-0.02523834,
0.0,0.046307404,
0.051403325,-0.018508332,
0.08809022,0.097097464,
-0.0763294,-0.05975448,
0.053839106,0.0,
0.03389768,0.026036823,
0.088373184,-0.018704487,
-0.024736304,0.026446713,
-0.043659505,0.029997453,
0.0,0.0,
0.044597235,-0.052600354,
0.075655155,0.04674162,
0.0,0.0,
0.051403433,0.020673333,
-0.04416458,0.055495955,
-0.05354949,0.12335274,
-0.02728497,-0.05743637,
0.028076833,0.08311428,
0.027829016,0.025848456,
0.0,-0.04112686,
0.0,-0.06639921,
-0.013568122,0.05394486,
0.07903778,0.052535545,
-0.019188846,0.019454392,
0.095070414,0.0,
-0.04735357,0.058050815,
-0.012196307,0.03574802,
-0.021291021,-0.028735358,
0.016540244,0.0,
0.0,0.024740618,
0.013026735,0.055640478,
-0.032909114,-0.025849527,
-0.03063879,0.0353167,
-0.016805345,-0.039416257,
0.06925631,0.01609833,
-0.012615981,0.06330104,
-0.030031966,-0.04869356,
0.017237244,0.0,
0.04949839,0.040828586,
0.02315672,0.038568534,
-0.064460404,0.0,
-0.056065712,0.0,
-0.09275792,-0.049004998,
-0.018984752,0.0,
-0.03490807,-0.083617255,
0.0,-0.09267617,
-0.029033508,0.018688595,
0.0,-0.011782853,
-0.029941322,0.023217725,
0.040227924,-0.056321427,
-0.034175865,0.014493865,
0.020353198,-0.02623155,
0.05775411,0.0,
-0.05695077,0.0,
0.046844665,0.07200075,
-0.031978294,-0.039130416,
-0.03469846,-0.051814724,
-0.020609887,-0.04532635,
0.05877392,-0.02540718,
0.04498799,0.0,
-0.033092417,0.0,
0.0,-0.07082766,
0.030171229,0.06644778,
-0.06393513,-0.021273972,
0.0993948,-0.029911166,
0.023390029,0.029548174,
-0.027990138,0.0,
0.06110106,0.012715713,
0.020178529,-0.011979304,
0.063693024,0.046365064,
0.06839111,-0.018225018,
-0.014096244,0.057833474,
0.11796769,0.030234583,
0.050232053,0.01507213,
0.0,-0.011293061,
0.050265227,0.07149599,
-0.03608225,-0.062133357,
0.0,0.0,
0.0,-0.062459774,
0.017668044,0.049075916,
0.0,0.0,
-0.07598304,0.067981526,
-0.06335178,-0.052066777,
0.013775109,0.015808497,
-0.065132245,-0.013843918,
0.06334066,-0.026437078,
0.059464213,-0.030203134,
0.0,0.03731663,
0.05299904,-0.042111713,
-0.07531688,0.0,
0.023135178,-0.010190838,
0.025097447,-0.012861607,
-0.016913304,0.015114758,
-0.026416974,-0.06007407,
-0.04933629,-0.029231597,
0.027522402,0.0139151495,
-0.0361448,0.0,
0.015230084,0.012989735,
0.0,-0.059980076,
-0.07924987,0.06171167,
0.054341163,-0.060499858,
-0.048025712,-0.060973868,
0.0,0.020093981,
0.0650943,0.027799737,
-0.016004466,0.056099422,
-0.038016126,-0.030733833,
0.04064863,-0.027972683,
-0.09713566,-0.02343534,
0.051129874,-0.05656392,
-0.103437416,0.0,
0.0,-0.12804124,
0.0,0.018268364,
0.019140774,0.057388842,
0.055677578,0.06100572,
-0.04116188,-0.012660407,
-0.015397514,0.0792247,
0.0469432,-0.07159156,
0.031955775,0.02845761,
0.03779759,0.0,
0.07649465,0.019332487,
0.0,0.0110403225,
0.0,-0.0161763,
-0.012982505,0.04958779,
0.0,-0.024482308,
-0.036379058,-0.010377274,
0.027438976,-0.040704135,
0.0,0.0,
0.052768316,0.0,
0.0,-0.11015876,
-0.0190398,-0.081289716,
-0.012040657,0.013494133,
-0.1350266,0.0,
-0.028471006,0.041860394,
0.0,-0.01931248,
-0.045279123,-0.056151904,
0.014328963,0.044627707,
0.0,-0.019404043,
-0.04198708,0.0195414,
0.03363075,0.05633141,
0.066997275,0.0,
0.0,0.0,
-0.03286176,0.042076927,
0.029199507,0.039213005,
-0.011684842,0.0,
0.059791185,-0.011124596,
0.0,-0.035409085,
0.02462892,0.0,
0.031108126,-0.014456434,
0.013525114,-0.062171392,
0.022083975,-0.020994369,
0.0,0.020189056,
-0.05420252,0.04427674,
-0.029880209,0.06607406,
-0.15279922,0.03983339,
0.052723996,0.0,
0.0,-0.053623974,
0.0,-0.072235025,
-0.052061066,-0.03690836,
-0.042686053,-0.058435053,
-0.060885716,0.0,
0.026983581,-0.05317451,
0.0,0.027199471,
-0.060648635,-0.06945244,
-0.019247435,0.0,
-0.06992979,0.015922014,
-0.076268025,-0.042050324,
-0.06896742,0.05770536,
-0.078600414,-0.034563158,
0.0,0.0,
0.0,0.07399724,
0.0,0.0,
-0.062315397,-0.043728743,
0.061853122,-0.042908825,
0.08576012,0.017710505,
0.016214173,0.0,
0.044148684,0.047764275,
0.03757352,0.013667416,
-0.016034553,-0.07028546,
0.015048294,-0.07353063,
0.0,0.014849641,
-0.016154064,-0.036882266,
0.020210972,-0.02968512,
-0.056011003,-0.043790024,
0.014875872,0.022914208,
0.0,-0.038605157,
-0.027400231,-0.06172219,
0.0134091545,0.02901139,
0.027157605,0.03044719,
-0.103943646,0.0,
0.03535488,-0.037000958,
-0.018654224,0.0,
-0.0482657,0.025051497,
-0.024757942,-0.039818667,
0.047064304,-0.017037133,
0.07312026,-0.077833205,
0.0,0.06503059,
-0.014784244,0.010285522,
0.026608672,-0.041821178,
0.0,0.051487952,
-0.049281772,0.015615307,
0.09251948,0.012782314,
0.026632914,-0.08171692,
0.06370366,0.04205949,
0.0,0.013278043,
0.06723454,-0.0436274,
-0.035914175,-0.03497328,
0.07385662,0.04154449,
0.0,0.018248525,
-0.04506039,0.058707383,
0.022336837,0.027279416,
-0.03132946,-0.060047157,
-0.07962082,-0.013361424,
0.0,-0.023199854,
0.01306509,-0.03309128,
-0.038138177,-0.024827033,
0.075022355,0.0,
-0.033031862,-0.07446306,
-0.04279247,-0.055174336,
0.0,-0.036137126,
0.0,0.025325831,
-0.016287724,-0.07327861,
0.04180646,0.032702852,
0.036610454,-0.077032134,
0.055243198,0.0,
-0.024279196,-0.033034883,
0.029471342,0.034142006,
0.12804958,-0.03764193,
0.07645187,-0.061828025,
0.09444904,0.0,
-0.049616363,-0.041447528,
0.05109353,0.02874496,
0.097823195,0.0,
0.018099695,-0.034354053,
0.0,-0.0923176,
0.0,-0.026526244,
0.027844986,0.110233516,
0.028336901,-0.03481761,
0.025403904,-0.024501124,
0.0,-0.05812725,
0.04445307,0.018836185,
0.0,0.081431165,
-0.1754181,0.037908696,
0.018035918,-0.06231576,
0.021932302,-0.022033952,
0.010982283,-0.026288854,
-0.06546223,0.0,
-0.052742586,0.0713968,
0.022330645,0.0,
0.04015284,0.0245976,
0.0,0.0,
0.017375704,0.021111825,
-0.03048682,-0.04146695,
0.07770385,0.0,
0.024133923,0.0,
0.052434914,-0.06765374,
0.051517874,0.09441669,
-0.05316425,0.056571536,
0.135218,-0.05018325,
0.04323807,0.0,
-0.019292967,-0.054604188,
0.11450718,0.0,
0.064722866,-0.045469638,
0.020786904,0.0,
-0.06964469,0.0,
0.015517955,0.0446564,
0.047448866,-0.10088708,
-0.057214104,-0.0699537,
-0.03709485,0.0,
-0.11946618,0.04122099,
-0.08370068,0.0,
-0.024677936,0.02213267,
0.0,-0.022589173,
-0.061200395,0.025130538,
0.0,0.0,
-0.03526108,-0.05938588,
-0.04486253,-0.053761985,
0.031841945,0.054815248,
-0.046054453,-0.045962237,
-0.032603856,-0.060848195,
-0.045889985,-0.02934244,
0.010865712,0.012916331,
0.032598913,0.011843023,
0.032601755,-0.093289934,
0.037958182,-0.06264071,
0.01909024,0.029442763,
0.0,-0.058573164,
0.0,0.0,
0.0,0.050919116,
-0.06787404,0.0,
0.031989608,0.0983074,
0.05295245,0.058415715,
-0.084686585,-0.059025638,
0.04557826,-0.021177122,
0.052162018,-0.01948025,
-0.052248027,0.0,
0.06762907,0.10181957,
0.03791937,0.047776412,
0.038908444,-0.021804325,
0.04347896,-0.040977973,
-0.07602204,-0.015110974,
-0.043915935,0.0,
0.04030693,0.110839345,
0.013690959,-0.026040377,
-0.049360003,0.0,
0.052122414,-0.021371612,
0.026577007,0.02356926,
0.04295505,-0.027715161,
0.111382924,0.10303585,
0.028616603,-0.04053826,
-0.046814334,-0.020561434,
0.109456286,0.0,
0.03404841,0.0,
0.08920128,0.06601318,
-0.06842185,0.011629997,
0.0,0.018299751,
0.0,0.04410924,
0.032263365,-0.011759662,
0.114531666,0.0,
0.07302733,0.0,
0.026576003,-0.06505183,
-0.023120742,-0.038190752,
0.0,0.0,
-0.016597444,-0.02497373,
0.0,0.0,
0.037907843,0.023179712,
-0.054214563,-0.012436443,
0.032526873,-0.098834366,
-0.03774687,-0.062288426,
0.022412224,-0.02206499,
-0.025492646,-0.10709905,
-0.03366026,0.055577103,
0.012572599,0.0,
0.046395756,0.0,
-0.010711192,-0.017836649,
-0.03567822,0.06631699,
0.026641665,0.072060615,
-0.034432374,0.06331377,
0.13806342,0.0,
0.030376857,0.07165444,
0.09123135,-0.049359642,
-0.017822117,0.0,
0.040005166,-0.04657066,
0.09754741,0.06275104,
0.018189369,-0.014190329,
0.0,-0.046385195,
0.03290631,0.04545246,
0.061500847,0.083500355,
0.018061036,0.09220006,
0.0,-0.035842802,
-0.1254633,-0.029372387,
0.06711619,0.019082116,
0.012302511,0.053353157,
-0.037282046,0.0907501,
0.0,0.06441811,
0.025950894,0.035732478,
-0.022470953,0.09755207,
0.028691497,0.06425475,
-0.01722622,0.024704073,
-0.023246096,-0.019190446,
0.039147913,-0.045222633,
-0.021065777,0.075252004,
0.062270142,-0.010782534,
0.0,-0.06577653,
0.0,-0.065838,
0.08095179,-0.02388302,
0.0516211,-0.053584196,
0.04047166,0.0,
0.017320931,0.03893593,
0.0,-0.029670002,
0.079069115,0.0,
0.0,-0.06947648,
-0.04624023,0.06292643,
0.087266915,0.0,
-0.075170085,-0.023277858,
-0.027543858,0.0,
0.050954964,0.0,
0.045637947,-0.070436954,
-0.027962945,-0.07137504,
0.07838497,-0.08626795,
0.07167708,-0.07811887,
0.0,-0.019621043,
0.0274976,0.05300004,
-0.044589482,-0.044304777,
0.03758851,0.014118187,
0.0,-0.034297638,
-0.08039274,0.0,
-0.057492256,0.01827413,
-0.037622966,0.034694336,
-0.081141345,0.08412126,
0.041853745,-0.022668898,
-0.02569708,0.09021523,
0.0,0.0,
0.0,0.057443086,
0.02613575,0.026267355,
0.0,0.04828218,
0.09877665,-0.031473495,
0.0,-0.018535368,
0.0,-0.02646175,
0.0,0.0,
0.058517244,0.0,
0.018864067,0.0,
0.023211094,0.086278096,
0.026037034,0.0,
0.02034623,0.06902821,
-0.05207888,0.03248253,
-0.049307443,0.0389881,
0.0,-0.026913213,
0.0,0.059884265,
0.037533402,-0.041583367,
-0.06366266,-0.050833806,
0.0151403,0.0,
0.06004537,0.0,
-0.033719156,-0.036835056,
-0.011553647,0.049447402,
-0.052113064,0.029209299,
0.0,-0.026915032,
0.11490142,-0.032920226,
-0.056051705,-0.013372189,
0.0,0.0,
0.088275105,-0.07563497,
0.0,0.0,
-0.058557454,-0.02900087,
0.0,0.011873944,
0.0,-0.030275617,
-0.038742334,0.04539803,
0.018690208,-0.023307977,
-0.07087478,0.054481737,
-0.03263096,0.021072285,
0.062165737,-0.07538215,
-0.025508601,-0.045601416,
-0.047043566,0.0,
0.024506193,0.012491572,
0.016301068,0.0,
0.039536025,0.07599158,
-0.036058497,-0.030797042,
0.0,-0.060087275,
0.017983057,0.0,
0.016918931,-0.040829804,
0.0254119,0.08186047,
-0.0157304,-0.054647487,
-0.049716976,0.099152096,
0.017275462,-0.13454254,
-0.03352265,-0.031032715,
0.02700457,-0.019134492,
-0.07263983,-0.07863267,
0.01063747,0.07587222,
-0.08919627,0.019749265,
0.055817034,0.06391593,
0.0,-0.04726226,
0.0,-0.052325796,
0.061522055,-0.09031089,
-0.015879415,0.0,
0.031948935,0.025176445,
0.045713264,0.060339727,
-0.038235698,0.0,
0.042209737,-0.026510691,
0.03591306,-0.021264467,
-0.050071534,0.028365137,
0.093696274,-0.061403703,
0.027346028,0.04179088,
-0.018348979,0.05555935,
0.08084686,-0.03409747,
-0.035969,-0.08916357,
-0.024777588,-0.029983891,
0.050406005,-0.030047063,
0.04844476,-0.030909766,
-0.014137387,0.0,
0.051797148,0.0,
0.049111098,0.0,
0.014389547,0.0,
0.03304114,0.027039558,
0.0,0.08801746,
0.0,0.010565926,
0.014272075,0.0,
0.039847925,0.020242447,
-0.06836015,0.010240262,
0.116849706,0.029561277,
0.0,-0.06802403,
0.06638671,-0.0633168,
-0.04853976,0.016971052,
0.0751463,-0.028057504,
0.075169265,0.02030204,
-0.05189629,-0.020560307,
-0.067005076,0.0,
-0.05103489,0.040353302,
0.0,-0.02679824,
0.03536817,-0.028682671,
0.0,0.0,
-0.024746535,0.0,
0.031084828,-0.07133697,
0.0,0.02995415,
-0.072289795,-0.048605483,
0.010288343,0.0,
-0.029958481,0.03265508,
-0.071131565,-0.039787684,
-0.017091488,0.0,
-0.016096126,-0.040449508,
-0.022575432,0.019346533,
0.011054299,0.0,
-0.040020972,0.0,
-0.09930735,0.022392858,
0.030161852,0.04951524,
0.0,0.029730743,
-0.051805068,0.039682534,
0.018286431,0.0,
-0.012028582,-0.012082029,
0.028555851,-0.028667845,
-0.0693127,0.02431036,
0.05017179,-0.07910305,
0.0,0.01439634,
0.0,-0.041210134,
0.052852035,0.06844043,
0.0,-0.01990361,
-0.046430107,0.028012209,
0.011455019,-0.026307194,
0.027880607,-0.01570305,
-0.03602711,-0.047045752,
0.0,0.0,
-0.101774886,0.06576052,
0.0,0.022298137,
-0.021421596,-0.02799289,
-0.0633729,0.0,
-0.056376744,0.01829589,
0.072015256,0.0,
0.07625183,-0.04152383,
0.04030598,-0.011675046,
0.0,0.04972415,
0.03716238,0.0,
0.015921747,0.013945411,
0.055185236,-0.08532268,
-0.02596781,-0.017087422,
0.047956586,0.07662984,
0.0,-0.06461813,
0.0,-0.045822423,
-0.038311895,-0.08795571,
0.03985732,0.0,
-0.06739887,0.04734419,
-0.010553687,0.04359418,
0.014423122,0.020329934,
0.0,0.0,
-0.081710294,0.0,
-0.037236758,-0.045317896,
0.0742402,0.1564404,
-0.058521923,0.0,
0.022618411,0.08977258,
0.0,0.029933572,
0.02061512,-0.02802198,
-0.014351349,-0.015354837,
0.0,0.07873865,
0.04527584,-0.04113804,
-0.027919864,0.0,
0.035089992,0.015626991,
0.0,-0.06171755,
-0.077087626,0.0288423,
-0.076262094,-0.06685667,
-0.073122896,0.0,
-0.07765124,0.011523896,
-0.022068525,0.016178383,
0.0,-0.01749117,
-0.08565345,-0.031186502,
0.0,0.1033502,
0.044160757,-0.021476135,
0.046444904,0.0,
0.010244199,0.031654518,
0.0,-0.029090086,
-0.035825867,0.04872846,
0.0163616,0.0,
-0.06538587,-0.041060016,
0.011530321,0.07541433,
0.012908446,0.026055256,
-0.015755678,0.0,
0.030395592,-0.07978478,
0.037914645,-0.027528394,
0.013322904,0.0,
0.06433078,0.052491188,
-0.022549309,0.02189642,
0.0,0.02063343,
-0.091666564,0.0,
-0.026836617,-0.09189741,
0.09672824,0.03063355,
-0.049438547,-0.081542075,
-0.0107656345,-0.02139168,
0.028186146,-0.036003586,
-0.08419335,0.10920558,
0.03237488,-0.023798393,
0.0,-0.05620143,
-0.03670085,-0.106129855,
-0.029466858,0.0,
-0.03832762,-0.037612896,
0.021686513,0.045145467,
-0.058115125,-0.07461504,
-0.010592501,0.0,
0.02198883,-0.035730038,
-0.061676495,-0.029765416,
0.0687535,0.0147168515,
0.013827465,-0.04284459,
-0.052148562,-0.023207663,
-0.011212777,0.0,
-0.017921923,0.017502457,
-0.06404617,0.018195795,
-0.02815022,0.03235648,
0.03565571,0.0,
-0.019324077,0.070541255,
0.0,0.013994218,
-0.03384435,0.074793674,
-0.017260509,0.020700088,
0.06212645,0.0,
0.0,0.010428168,
0.07501098,-0.022448163,
-0.014315758,0.07719103,
-0.025621694,0.0256011,
-0.06981604,-0.017566405,
0.04290075,-0.038625374,
0.06279253,-0.044070747,
-0.030754779,-0.014009276,
0.04052754,-0.024829777,
-0.014235683,0.04394795,
-0.04355857,0.021583412,
-0.041504774,0.06516636,
0.10670393,-0.050739124,
-0.012599548,0.026906682,
0.039184794,0.0,
-0.062946536,-0.047031354,
0.021865815,-0.025858749,
-0.022984205,0.0,
-0.03479941,0.022420976,
-0.1229417,-0.025464796,
-0.07366545,-0.030448142,
-0.03176202,0.0,
0.015924457,0.09885646,
-0.072693124,0.033046283,
0.0,0.023127222,
-0.0743453,0.056713544,
-0.04249065,-0.010419377,
0.030748857,-0.036555134,
0.0,-0.03354527,
0.022161342,-0.01241673,
-0.035796653,0.03980696,
0.03636332,-0.03640272,
0.022601452,-0.04919055,
-0.013226414,0.08926713,
-0.04510734,-0.018806728,
-0.09415278,-0.040771466,
0.043420088,-0.04020992,
-0.01795217,-0.09670222,
0.011269285,-0.024925487,
0.033108994,-0.04671803,
0.0106397495,0.038619813,
0.036836095,0.02467019,
0.12836125,0.057526413,
-0.050995298,-0.031156993,
-0.04136442,0.040801156,
-0.021492144,0.064912714,
-0.04454887,0.049828336,
-0.11887227,0.0269139,
0.043501206,0.0,
0.014179044,-0.019500995,
0.0,0.035422403,
-0.038517416,-0.09778802,
0.07164662,-0.06063317,
0.039473027,0.0,
-0.06996509,0.0,
-0.01974944,-0.016869236,
0.0,-0.01675177,
-0.017049693,-0.02115379,
-0.10832842,0.0,
0.011532811,-0.12659757,
-0.099947445,-0.023861168,
0.046194475,0.015269635,
0.011899537,-0.074509755,
-0.04454274,-0.07541513,
0.0,0.014058179,
-0.07016512,0.010980956,
0.042618744,0.0,
-0.025999425,0.050321497,
0.105727375,0.081481814,
0.045010354,0.0,
-0.031108366,-0.0117501,
0.0150125045,0.0,
-0.028220179,0.052458864,
0.023271985,-0.070872106,
0.046362896,-0.035310358,
-0.012523077,-0.053514767,
0.029593693,0.05686778,
0.056609225,0.015134087,
0.04326908,-0.016103154,
0.0,0.0745438,
-0.11143071,-0.09053654,
-0.06672907,-0.015308484,
0.0,-0.06739739,
0.0,-0.07612355,
-0.04726216,0.0470796,
0.052595444,-0.09738154,
0.06456971,-0.017362744,
0.059471194,0.041211393,
-0.014437428,-0.03529099,
-0.038989164,-0.051245604,
0.08485696,0.017305074,
0.0,0.013130033,
0.06364091,0.018014858,
-0.061931375,-0.047345206,
-0.01300934,0.020299342,
-0.07607928,0.050872996,
0.018333538,-0.04152039,
0.057754062,0.017669735,
-0.041972242,-0.097325124,
-0.057853248,0.032453813,
-0.055180945,-0.04832797,
0.0,0.046524968,
-0.054097906,-0.035998676,
0.013303182,0.08920102,
0.0,0.012941823,
0.0,0.050658938,
0.015223614,-0.119231045,
0.017369665,0.0,
0.022841841,0.0,
0.0,0.0,
0.0,0.026758859,
-0.010673595,0.045941733,
0.0,-0.119130656,
0.122739725,-0.066629656,
-0.0838792,-0.056447443,
-0.019918174,-0.06808793,
0.04692929,-0.03915218,
-0.058086555,-0.06944416,
-0.06833226,-0.08459159,
0.0,-0.023964435,
0.10466961,0.014023974,
0.03966091,0.0375648,
0.10978043,0.0,
-0.033397455,-0.01539962,
0.105499186,0.13127886,
-0.049288694,-0.036913726,
-0.060607553,-0.03202269,
-0.023777772,0.07708471,
0.04080045,0.020526294,
0.0,-0.03407746,
0.03520962,-0.04834571,
-0.012236923,0.0,
0.0,0.0,
-0.035000782,-0.058408957,
-0.05076967,0.05024752,
0.0,0.08158185,
-0.04775817,0.0,
0.0,0.02212573,
-0.05563489,0.0,
-0.010378321,0.0,
0.012068617,0.028241677,
0.0,-0.025958804,
0.1319567,0.07398076,
-0.02452104,-0.03418037,
-0.086899854,0.0,
0.015631936,-0.0826621,
0.0,0.03452423,
0.0,-0.04048534,
0.047214966,-0.066936225,
-0.03541293,0.0,
-0.031605277,-0.026618045,
-0.047805186,0.03953164,
0.0361309,-0.08754554,
-0.026891004,0.07777115,
0.04767245,0.0,
-0.046022058,0.052645274,
0.0,-0.08702307,
0.0,0.079093605,
-0.09487436,0.036281206,
-0.11816362,-0.010460635,
0.031282045,0.0,
-0.01205891,-0.019165501,
0.03656949,0.050334815,
0.08029036,-0.014204218,
-0.06703107,-0.04064615,
0.0,0.026486507,
0.026859822,0.033859473,
0.08779894,-0.029363042,
-0.033762746,-0.020842353,
-0.07127254,-0.037388265,
0.08867126,0.018187497,
0.0,-0.014633618,
-0.017239748,0.05006019,
0.019156048,0.016999032,
0.025759825,0.03222912,
0.01437763,0.075051315,
0.10017932,-0.054077234,
0.019263795,0.038605943,
0.10890881,0.06560856,
0.042880587,-0.019240147,
-0.011887109,-0.022422025,
0.0,-0.08341877,
-0.05616496,0.06974511,
0.044968225,-0.07248063,
-0.11745074,0.0,
0.0580498,0.027529633,
0.016257651,-0.050688237,
0.043011013,-0.07958634,
-0.03533675,0.06607333,
0.06171013,-0.057324592,
0.025442809,0.0,
0.04568685,-0.066854134,
-0.07130383,-0.03680365,
-0.059078217,0.04834495,
0.0,0.026815834,
0.0,-0.0386234,
0.0,0.0,
-0.017171083,0.01407091,
0.028649952,0.033164006,
0.0,0.029807629,
0.0,-0.12110779,
-0.09395306,0.020260649,
-0.03109463,-0.08677471,
-0.06812294,-0.032306757,
-0.019460041,0.0,
0.039885473,0.0,
0.052879523,0.083962984,
-0.031340357,-0.049344297,
0.039094876,0.05062759,
-0.08331853,0.0,
-0.05373908,0.0,
-0.10440056,0.0,
-0.04354698,-0.051481668,
-0.013260804,0.010832676,
0.050150163,-0.05569391,
-0.060710303,-0.023795033,
0.022992132,0.06049696,
0.059395343,-0.04133984,
0.051190387,0.019801827,
-0.055559613,0.08172554,
0.053604167,-0.016042152,
0.023708697,-0.03226771,
0.11546286,-0.039336093,
0.022648405,-0.06710843,
0.0,0.021726152,
0.020843964,-0.07370439,
0.0,-0.028112527,
0.06749895,-0.011450984,
-0.056632493,-0.0601346,
0.060054112,-0.039437067,
0.022279648,-0.03302211,
0.04495141,-0.074999854,
0.07967213,-0.10390925,
-0.0603247,-0.013284863,
0.0,-0.019258909,
0.055459663,-0.06432044,
-0.0130173415,-0.11186416,
0.03021767,0.0,
-0.015461276,0.0,
0.0,-0.045157064,
-0.063204505,0.012059992,
-0.014092697,-0.0916083,
-0.029768396,-0.030774072,
0.0,0.012432249,
-0.051588245,-0.026938913,
0.0,0.03527304,
0.043358695,-0.019945035,
-0.016811969,0.0,
0.020882826,0.024253795,
0.01242423,0.028794305,
-0.03438501,0.018154364,
-0.03210656,-0.01594378,
0.08258902,0.0,
0.0,0.024807096,
0.015010742,-0.03833424,
-0.05217698,0.061268322,
-0.10126248,0.04621566,
0.04687101,0.03892048,
-0.022941915,0.037706584,
-0.036457844,-0.031887725,
-0.03702987,-0.046700817,
