layer1node1,layer1node2,layer1node3,layer2node1
-0.0987857,-0.3247997,0.28009436,-0.36527658
-0.17975812,-0.41959313,0.45637497,-0.9376731
-0.13603143,-0.39969116,0.38533705,1.2811214
-0.1475865,-0.38432616,0.61797243,
-0.120457254,-0.39366776,0.5788673,
-0.2217159,-0.45338792,0.5096637,
