layer1node1,layer1node2,layer1node3,layer2node1
0.08482103,0.016190404,-0.012744692,
0.05069785,0.040045124,-0.01366128,
0.023828845,-0.029901529,0.057471134,
0.028708981,0.07783967,0.0,
0.042060245,0.027363865,0.0,
0.041857857,0.019827189,0.0,
-0.016893746,0.03459898,-0.011529411,
-0.019396503,0.015185386,0.037657987,
0.04073932,0.025878275,-0.038060755,
0.06323142,0.031137023,-0.04949743,
0.107521124,0.0,0.03803932,
0.0,-0.01148307,0.010598922,
0.027621282,0.053555727,0.0,
-0.021097973,0.031282846,0.053524356,
-0.03544979,0.04507636,0.0,
0.0,-0.013930037,0.029135523,
0.013990877,-0.04133111,0.019416993,
0.0,-0.033000782,0.0,
-0.028692769,-0.017619155,0.042760435,
0.029359905,0.025154967,-0.027370548,
0.011417204,0.0,-0.036966264,
0.05657214,-0.040612362,0.0,
0.06534645,0.011589777,0.0,
0.043392483,0.010078785,0.033347007,
0.03402085,-0.010133574,-0.014822583,
0.04799573,0.0,0.0,
-0.027669746,0.0,0.012285117,
-0.03927277,0.03970784,-0.045144636,
-0.059803516,0.028232887,0.0,
-0.030174673,0.025046207,0.014336723,
0.0,0.0,0.046702106,
0.04354006,0.041831788,-0.019611806,
0.038493663,0.054300394,-0.03052622,
0.1725245,0.041859668,-0.011771725,
-0.022670403,0.09592374,0.021411443,
0.030033672,0.062452048,0.012228944,
0.011726355,0.020275565,-0.011873217,
0.07013267,0.0,0.0,
0.027998593,0.024855485,-0.021821119,
-0.013360331,0.052458297,-0.016709723,
0.035283327,0.0125684375,-0.045704715,
-0.019583838,0.0,-0.029584423,
-0.023749037,0.07516713,-0.05374678,
-0.020370025,-0.07513073,-0.027224274,
0.027627327,-0.044989742,0.0,
0.0,-0.028829752,-0.06824099,
0.0,-0.07452356,-0.011046543,
0.019449944,0.0,0.0,
0.054837864,0.0,0.03174722,
0.0,0.0,-0.027412828,
-0.023858499,0.015238101,0.0,
-0.057978287,0.0,0.020760475,
-0.017856032,-0.038250867,0.045431353,
0.0,0.07744172,0.04656465,
0.06814021,0.0513228,0.02398394,
0.04943857,0.06356554,-0.016720064,
0.0259367,0.0,0.050409507,
0.035971276,0.032226965,0.0,
0.0,0.024704447,0.026067147,
0.035754416,0.056296103,-0.047667284,
0.03379843,0.11121622,-0.020631487,
0.0,0.11257962,0.0,
0.019174548,0.025801582,-0.061244044,
0.0,-0.020541573,0.02433713,
0.058774002,0.025590807,0.0,
0.050588243,0.039992053,0.025845319,
0.04553878,0.0,0.030035233,
0.01383462,0.0,0.01926099,
-0.055626918,0.018385451,0.07529773,
-0.020487191,0.03758773,0.04097969,
-0.02576414,0.019228406,-0.03247599,
-0.056702383,0.010705546,-0.043393835,
-0.020077031,-0.017664453,-0.013029869,
-0.05377306,-0.012997903,0.05048475,
-0.06291443,0.030784544,0.043026563,
-0.021310037,0.0,0.040546,
0.038035437,0.0,0.0,
0.027963337,0.010765556,-0.016516281,
0.05492392,0.011836207,0.0,
0.04665714,0.05776865,0.02428172,
0.0105733005,0.09428783,-0.038278807,
0.0,0.0,0.0,
-0.02535323,0.0,-0.036000036,
0.0,0.0,-0.057826426,
-0.038355116,0.0,-0.05288551,
-0.014410719,0.0,0.0,
0.017898884,0.0115374,0.0,
-0.020937348,0.017934743,0.018694641,
0.065875776,0.0659333,-0.011767419,
0.08371714,0.0,0.07607326,
-0.020167315,0.11296705,0.0100174965,
0.0,0.050667148,0.0,
0.029799812,0.025346898,-0.04859859,
0.08071996,-0.011562148,-0.043636713,
0.07923925,-0.02675613,0.0,
0.017713988,-0.02454014,0.0,
-0.010356746,0.0,0.027143678,
-0.034180883,0.0,0.0,
-0.03414886,0.0,0.0,
0.03362068,0.0,0.024494488,
0.0,-0.058410563,-0.023884268,
0.02313566,-0.057727434,-0.028629165,
0.0,0.026486007,-0.0110472245,
0.0,-0.029252486,0.0,
0.021433888,-0.0794514,0.07754151,
0.066739805,0.0515609,0.08957054,
-0.049469,0.020722862,0.04090605,
-0.061034992,0.0,0.07934917,
-0.015445115,0.011121191,0.07655199,
0.0,0.027180873,0.097515285,
0.07229016,0.0,0.014390037,
0.060370665,0.022012105,-0.03232773,
0.02223818,-0.020350693,0.0,
-0.017749999,0.0,-0.011615877,
0.0,0.027113162,0.031089759,
0.010324868,0.036787707,-0.037431344,
0.012624032,0.08018711,-0.06005269,
0.0,0.0,-0.023842959,
0.05521426,0.0,-0.05797094,
0.050134804,0.0,-0.015796734,
0.0,0.023491077,-0.026344152,
0.04419313,0.0,-0.03850882,
0.026544617,0.08024488,0.030154752,
0.028630503,0.037404887,0.039051887,
-0.0320798,0.028480968,0.016438702,
0.0,0.029912861,0.03737434,
-0.062963605,0.06629857,0.026377557,
-0.053190514,0.0,0.015063271,
-0.038574047,0.0,0.016565738,
-0.065362185,-0.028054321,0.0,
-0.040060006,0.08191828,0.03019016,
-0.043622747,0.0,0.022017257,
0.012263189,0.052879743,0.03748724,
0.0,0.021660162,-0.027760567,
-0.015284901,0.07272634,0.016784284,
0.0,0.04585935,-0.034683987,
0.014476536,0.060841586,-0.037546888,
-0.03583238,0.012740221,0.0,
-0.025534803,0.038469248,-0.011108749,
0.0,-0.015077468,-0.047760695,
0.014335083,0.0,-0.039740693,
0.0348054,0.038438346,0.0,
0.010148822,0.057926897,-0.026720049,
0.0,0.028402807,-0.03787195,
0.036219608,0.02186163,0.0,
0.11550387,0.0,0.0,
-0.041776784,0.118048616,0.0616349,
0.0,0.11034016,0.0,
0.08025672,0.04856088,0.033282865,
0.06666668,-0.028586457,-0.042401966,
0.043591004,0.0,-0.045631412,
-0.012068732,0.0,-0.031304922,
-0.04894826,0.036302563,-0.025521995,
-0.050963752,-0.020905659,0.03297969,
0.0,-0.028623156,0.024396187,
-0.010160258,-0.04703825,0.014174272,
0.0,-0.055952862,-0.04309063,
0.035848692,-0.021311792,0.018527659,
0.039945398,-0.018583873,-0.037670866,
0.033471577,-0.039643597,0.053532507,
0.04867155,-0.047135558,0.08300737,
-0.015656449,0.0,0.01997011,
-0.08949937,0.02558288,-0.014273995,
-0.12034742,0.017931009,-0.012249347,
-0.08515694,0.016506933,0.045936905,
-0.017853087,0.0,0.056235205,
0.025097964,-0.025836613,0.0,
0.0,0.021827385,0.023282597,
0.023377188,-0.019670866,0.07067443,
0.0,0.026034664,0.0,
-0.012032044,0.0,-0.026363729,
-0.035468265,0.06449807,0.017854348,
-0.016311057,0.05305847,-0.08769753,
0.0,-0.0217276,-0.03998743,
0.021671422,-0.053889804,-0.05962493,
0.03460364,0.0,-0.045398336,
0.065668195,-0.04413076,-0.07768194,
0.030264722,0.0,0.0,
0.048227936,-0.02067366,0.0,
0.0,0.031083744,0.04890271,
0.03523504,0.05251053,0.0,
-0.100938916,0.0,0.013022194,
-0.05698599,0.059300948,-0.04156687,
0.0,0.010833976,0.0,
-0.026957128,-0.024783004,0.0,
-0.044758264,0.03058712,0.022712447,
-0.049547777,0.08003309,0.08490676,
0.0,0.018040005,0.018171683,
0.05266146,0.0,0.019561177,
0.051834144,0.0,-0.020749688,
0.036190048,0.05212218,0.0,
0.0,0.038530573,-0.04315883,
-0.045413643,0.013588116,0.019747404,
0.0,0.028375622,0.0,
0.0,-0.010664335,-0.0228978,
0.018402187,-0.043741126,-0.080133416,
0.028859518,0.030007334,0.0,
0.0,0.021335747,-0.049994178,
0.017154073,0.02691697,0.0,
-0.03071353,0.013790063,-0.045858495,
0.06731127,0.0,0.020627314,
0.08620934,-0.03153814,0.036745846,
-0.019783016,0.0717736,0.074162275,
-0.024838397,0.06527212,0.0100385295,
0.017894935,0.051842008,-0.029624986,
0.027065065,-0.013545952,-0.016158594,
0.01113953,-0.032889143,-0.030848837,
-0.039618753,0.038701642,0.0,
-0.033370398,0.0105740735,0.02386115,
-0.039054703,0.0,0.0,
-0.016644903,0.029822346,-0.0641887,
0.036397588,-0.025001593,-0.024353493,
0.0,-0.022729479,0.035965163,
0.012096037,-0.039221834,-0.016276779,
-0.024886098,-0.055978984,0.022854785,
0.0,0.0,0.030400386,
0.01760464,0.0,-0.021077387,
-0.046913385,0.0127579775,-0.013955761,
-0.086675905,0.0,0.0,
-0.08385018,0.022751331,0.03792283,
-0.016685022,0.03992292,0.021250883,
-0.075736985,0.0,0.03583432,
0.051100526,-0.04711717,0.015641531,
-0.028948769,0.0,0.05816388,
-0.019448224,-0.012878997,0.060424235,
-0.042534344,0.033444606,0.050267607,
-0.013656948,-0.024498986,0.035629794,
0.017901806,0.0,0.043709137,
-0.01401226,0.0,-0.054408547,
0.0,0.0,0.028521245,
0.028840465,0.0,0.0,
0.012033194,0.010144625,-0.035566088,
0.06398176,0.0,-0.061460134,
0.029482624,0.015656216,0.017881747,
0.081146955,0.04181245,0.029782714,
0.0,0.05310477,0.03705367,
0.0,0.049006544,0.023500815,
0.0,-0.013773396,0.032721475,
-0.03244678,0.013087012,-0.028401107,
0.019858882,0.050481442,0.010409195,
-0.02644076,0.04812716,0.0,
0.0,-0.012136082,0.0,
0.0,0.0,0.0,
0.0,0.0,-0.028354459,
0.0756202,0.02363155,0.035984874,
0.024147155,0.021355212,-0.049962163,
0.0,0.06392681,0.0,
-0.029606892,0.08651631,0.0,
-0.023963246,-0.016272688,-0.0207814,
-0.0453054,0.031087365,0.0,
0.037815936,0.0,0.014788214,
0.017751258,-0.03689834,-0.035452843,
0.044637892,0.0,-0.060980674,
0.0,0.05308137,-0.033673037,
0.014935271,0.0,0.014774978,
-0.010181831,0.059585243,0.0,
0.011983733,0.019700317,0.023912225,
0.09184594,-0.01880174,0.013766281,
-0.028760865,0.091895364,0.035268135,
-0.037205633,0.04629749,0.016837234,
0.029723858,0.04893153,0.028901743,
0.011956069,0.0,-0.03208469,
-0.030696226,-0.010644183,0.0,
-0.01229337,0.050017156,-0.068831906,
-0.036761552,0.051091533,0.0,
0.0,-0.017891394,0.07975207,
0.0,-0.021773037,0.047729928,
0.081627145,-0.017812166,-0.028281195,
0.026282638,0.0,0.0,
0.06663042,-0.05241221,0.0,
0.015987467,0.0,-0.011210399,
0.056081824,0.0,0.053844184,
0.051407706,0.013414767,0.05009719,
0.0,0.020696942,0.0,
-0.015066058,0.041670352,-0.011405691,
-0.013712688,0.0,-0.032338917,
-0.034512166,0.03406135,0.029426249,
-0.016625525,0.03340843,-0.023266979,
0.01068873,0.023598906,-0.011040286,
0.0,0.024213169,-0.019606922,
-0.06589839,0.025303453,0.052590776,
-0.02472017,0.058952495,0.05608585,
0.045524973,-0.039223555,0.052959796,
-0.01434909,0.012860082,0.0655282,
-0.061237015,-0.019362291,0.019412518,
-0.016059764,-0.04539583,0.0,
0.0,-0.04098947,-0.016093735,
0.0,-0.096619554,-0.056635566,
0.0,-0.03258287,0.0,
-0.021805294,-0.027738674,0.0,
0.016269015,0.023324154,0.07971806,
0.03611834,0.0,0.096876584,
0.02696777,0.0,0.03144197,
0.028956907,0.03242477,0.030297942,
0.024589665,0.039833456,0.0,
-0.014063143,0.0,-0.030791827,
0.0,0.02304048,-0.040083125,
-0.02378371,-0.020380458,0.027215255,
0.0,0.0,0.0,
0.044615958,0.05531922,0.012805082,
0.106899574,0.044786897,0.036565557,
0.049292002,0.07920371,0.0,
0.0190251,0.052987527,0.0,
0.03498737,0.06144411,-0.05082973,
0.0,0.040895976,-0.039384156,
-0.021047296,0.0,0.0,
0.012113503,0.018969204,0.0,
0.071460895,0.046806287,-0.03173157,
0.039155193,0.039464474,0.013292125,
0.010609871,0.014139156,0.012055409,
0.03620744,0.070983134,0.06249978,
0.0,0.01360048,-0.013378463,
0.058709383,0.01597133,-0.019339368,
0.024084432,-0.06545258,0.0,
-0.04811287,0.05574128,0.06966793,
0.0,0.0723791,0.028043205,
-0.051443636,0.046303365,0.0,
0.0,0.029615313,0.012037821,
-0.0172203,0.0,-0.060598403,
-0.029313175,0.0,-0.014797803,
0.0,0.05354809,-0.027071692,
-0.026424127,-0.018484153,0.010712585,
0.0,0.01195329,0.02297384,
-0.025948064,0.019843,0.0,
0.0,0.03795534,-0.073901914,
0.0,0.0,-0.022353018,
0.017850546,-0.021634867,0.03789214,
0.034818072,0.056485936,0.043812145,
0.037783545,0.024666484,0.031192916,
0.010227691,0.034707505,0.011864883,
0.04366763,-0.019960098,0.0,
0.0,0.024068642,-0.012740662,
0.0,0.0,0.010614822,
0.014228428,0.0,-0.031141171,
0.0,0.016786635,0.0,
-0.013185884,0.0,-0.04710376,
-0.035157226,0.02735339,0.042266127,
-0.01186209,-0.0214956,0.08705654,
0.0,-0.024495125,0.101501115,
-0.012673281,-0.030932084,0.051363047,
-0.025885602,-0.025083136,0.033490743,
-0.014699883,-0.026635438,0.06475329,
0.0,0.0,0.013769987,
0.0,-0.03314206,0.0,
-0.043277606,-0.047598716,0.011424427,
0.013474887,0.012042457,-0.037415165,
-0.046810597,0.064975604,0.048257113,
-0.01387322,0.040644974,0.01886948,
0.0,-0.053667873,0.058410995,
0.034501076,-0.035880823,0.05884141,
0.02446171,0.0,0.0,
0.0,0.0,0.0,
-0.04427358,0.015840631,-0.035323083,
-0.023457037,0.06593341,0.0,
0.046704214,0.0,-0.025264785,
0.09278743,0.0,0.0,
0.075758755,0.032861594,0.03535801,
0.07188115,0.061539765,0.038584657,
0.019307649,0.053790033,0.0,
0.034745064,0.08128564,-0.026521832,
-0.042476248,0.036579825,-0.04693772,
0.057841696,0.0,-0.026101414,
0.050603904,-0.019529792,-0.025493817,
0.068135165,0.015395124,0.017938035,
0.074259564,0.114289545,-0.014157994,
0.037600663,0.075762235,0.0,
0.04276586,0.051803313,0.035106193,
0.046588957,0.0,0.01724582,
0.026021063,0.0374546,-0.013132658,
0.01452017,0.017808551,0.0,
-0.024338022,0.10665622,0.025633175,
-0.034309197,0.0718218,0.0,
0.0,0.05852252,0.07536825,
-0.0464373,0.042224076,0.0,
-0.024822485,0.022948703,-0.053711705,
-0.011178313,-0.016907962,0.024154762,
-0.039461724,-0.031908162,0.0315036,
-0.028149813,0.0,0.035462014,
-0.020829646,0.08488721,0.047418218,
0.0,0.03693786,0.0,
0.042538833,0.033098027,-0.06697291,
0.08368569,0.0,0.0,
0.050788365,0.049935736,-0.029014217,
0.051074777,0.11871717,-0.05227464,
0.04876505,0.010534322,-0.010395321,
0.021375233,-0.035881046,-0.022701781,
0.0,0.0,-0.033607464,
0.016490806,-0.045291163,-0.059261948,
0.020079521,-0.055777464,0.012489076,
0.07392651,0.0,-0.021479834,
0.0,0.028075634,-0.03324222,
0.0,0.052116226,-0.013491559,
-0.048336186,0.053715773,0.0,
-0.011241511,-0.015296749,0.047445096,
0.011711881,-0.030665034,0.124500975,
0.0,-0.027290532,0.091958,
0.017868455,0.0,0.06360268,
-0.033961494,-0.036051933,0.05204062,
0.0,-0.038758464,0.055001155,
-0.041294564,-0.040293884,0.0380323,
0.038053773,-0.031900186,-0.0183542,
-0.039579842,0.0,0.0,
-0.034695532,0.045725945,0.06511018,
0.014779574,-0.011686471,0.022009362,
0.03281656,0.0,0.07402509,
0.022459833,-0.017032938,0.0662522,
0.076011665,-0.03114707,0.0240874,
0.010065797,-0.019395784,0.01420961,
0.025934923,0.0,0.0,
-0.045540042,0.023908854,-0.07678653,
0.04342331,0.0,0.013983911,
0.031818483,0.0,-0.028003875,
0.056416728,-0.010031322,0.025882822,
0.04874455,0.06642092,0.034924142,
0.0,0.044920277,0.0,
0.0,0.0,-0.05828122,
0.0,-0.01938939,-0.036758743,
0.0161578,-0.029338673,0.0,
0.0,0.013042315,0.0,
0.023469053,0.029051477,0.0,
0.0,0.08929267,0.017971233,
0.037239503,0.079746485,0.015806306,
0.0,0.035402667,-0.031023681,
0.01705012,0.0,-0.0318446,
0.024835626,0.0,0.0,
0.0,-0.0317635,0.017366739,
0.03853856,0.07451001,0.044672646,
0.03472199,0.055758875,0.0,
0.018222805,0.01858849,0.0,
-0.032469705,0.0,0.0,
-0.024666961,0.029695028,0.027028272,
-0.018412089,-0.018835265,0.0,
-0.018055486,-0.026965115,0.0,
0.0,0.016101161,0.028315248,
-0.030427137,0.013212644,-0.013424252,
-0.050518584,-0.031628925,0.0159881,
0.0,-0.016537584,0.053788286,
0.0,-0.019593755,0.0,
-0.03677078,0.03289407,0.012798387,
0.03479194,0.08447556,0.0,
0.05840369,0.06755881,-0.010279747,
0.0,0.041273568,-0.010147882,
0.052992128,-0.012479796,-0.025919443,
0.036525764,-0.06633143,-0.02112986,
0.044840366,-0.04839541,-0.0103855645,
0.044019684,-0.018791638,0.032198694,
-0.035060998,-0.018195901,-0.025428668,
-0.021729307,0.046512723,0.0,
0.0,0.026696142,0.06720357,
0.0,-0.032335863,0.06221449,
-0.044691715,-0.059327643,0.04439442,
0.050996386,0.025347225,0.06847648,
0.014910082,-0.04898686,0.068686105,
0.020763773,-0.06283176,0.03862856,
0.0,-0.022309184,0.037532568,
0.0,0.0,-0.021569947,
0.0,-0.025795875,-0.039889667,
-0.028566992,-0.027122542,0.0,
-0.02055267,0.018110255,0.049245454,
0.0,0.07181619,0.0,
0.07067379,0.0,0.043990735,
0.0,-0.018537689,0.06254744,
0.016915882,-0.045323607,0.07235871,
0.0,0.0,0.014671992,
-0.018439496,0.018411407,-0.016762402,
-0.016498158,0.0,-0.060320053,
0.052612096,0.0,0.0,
0.052558653,0.0,-0.022023864,
0.0,-0.06401491,0.0,
0.0,0.03267775,0.0,
-0.03244836,-0.012114737,0.039761387,
-0.011188052,0.0,0.0,
0.010652066,-0.026073439,-0.03119047,
0.0,-0.045287434,0.0,
-0.010847155,-0.026484165,-0.02394712,
0.0,0.0,0.04460637,
0.0,0.034003023,0.01897289,
0.010457292,0.0668108,0.026178056,
0.0,0.050450537,-0.011625654,
-0.011555276,0.029769098,0.03515516,
-0.04253247,0.02159368,0.0,
-0.031412322,0.030767072,-0.034421246,
0.0,0.07114671,0.014779332,
0.011006686,0.07151665,0.0,
0.0,0.0,0.018713707,
0.024528878,0.0,0.030513408,
-0.037247267,-0.022827812,-0.054509055,
-0.02448626,-0.021313956,0.0,
-0.02114436,0.0,0.04256501,
-0.039113835,0.0,0.03301945,
-0.025210127,0.019627249,0.037118133,
-0.013743282,0.0,0.052612536,
-0.01985958,0.032352563,-0.053772386,
0.0,0.014953949,-0.016274098,
0.041915648,0.01925615,-0.019021487,
0.0,0.11940397,-0.011999723,
