Training Error,Validation Error
0.2500169297226337,0.25005616602443514
0.24998524684865936,0.2500251687708355
0.24995440236326694,0.24997837723247587
0.24990350725937957,0.24991560053257716
0.24985881333424598,0.24986887805991703
0.2498136497512251,0.249839329293796
0.24978881815568404,0.2497619189440258
0.24973593097107083,0.24969925648636287
0.24968636198704983,0.24965300351854355
0.24963993059486903,0.24960701427762472
0.24958942780474655,0.24955955526185414
0.24955008034946538,0.2495109053358199
0.2495039640521469,0.24946469920022146
0.249451525071088,0.2493993259138531
0.24939727507719472,0.24938081630638667
0.24935100609514893,0.24934610606185972
0.2493060797202487,0.24926304013010056
0.2492399406867201,0.24921088062581562
0.24918458779819874,0.24915667753370982
0.24912397492499577,0.24913193829475888
0.24907230045281203,0.2490906561650927
0.24901518739071213,0.24903332950576904
0.2489409425011536,0.24898959270545415
0.24887870707097842,0.2489269113256818
0.24882424211635643,0.2488478682343922
0.24873104148886116,0.24878131397186765
0.24864996427080543,0.24869875846401093
0.24856948026088105,0.24861635433302987
0.24848847784081093,0.24854418871894715
0.2483928774585243,0.2484548051678945
0.24830176483015387,0.2483913931581709
0.2482013984554622,0.24832628643701946
0.24810418691120895,0.24824178384410012
0.24799221503634414,0.24814255038897196
0.24789009637692394,0.24806541724810524
0.24776448810300908,0.24797206170975217
0.24764737424229374,0.2478861856082129
0.24751490400451906,0.24779410305477323
0.24737490362980785,0.24770185138498033
0.2472379271890603,0.24760302735699546
0.24708829285884773,0.24749999457881564
0.24693598867464467,0.24737910689815643
0.24676747419753997,0.24725297211654604
0.24659788587681053,0.2471317724576072
0.2464128907154254,0.24696394706529284
0.2462217124904237,0.2468499598048982
0.24602554033116467,0.24673235771201907
0.24580814933576503,0.24656755039616238
0.2455789569963594,0.24641234273948368
0.2453423142015767,0.24622379006847503
0.24509643114247576,0.2460408719286086
0.24482729029254752,0.24585265015798902
0.24456660186543183,0.24563428262869516
0.2442696834979605,0.24543317088059016
0.24396278970047874,0.24521610897684853
0.24363463148683392,0.24499562879403433
0.24330577291861302,0.2447534099457756
0.24293293714189396,0.24452382042294457
0.2425629479043624,0.2442920058965683
0.24217488560356012,0.24399652485809628
0.24175250066929505,0.24371493832459526
0.2413251790262404,0.2434130897597661
0.2408642642387823,0.24308134899252937
0.24038654582507135,0.2427683678411302
0.23988716613177827,0.242414623735443
0.23936574841413846,0.2420301444473721
0.2387974844509814,0.2416661417200452
0.2382404847221882,0.24126912156740823
0.23765862739386678,0.24085543198244913
0.23704415413678862,0.2404545692224351
0.23638717654873342,0.23998523515368264
0.23568939795347155,0.23951523313446652
0.23497379160060936,0.23899174564414555
0.23420148303194874,0.23846744190132807
0.23344622222649283,0.2379649392669163
0.23263360547418355,0.23739550203558
0.231771255115501,0.23682342138555315
0.23088951926438414,0.23623752239204587
0.22996118501955723,0.2356162624699729
0.22900388483740702,0.23498797558602832
0.2279757605213411,0.23429745057272533
0.22693661226778805,0.23360544514088405
0.22584193331353805,0.23287689733126807
0.22470825430558844,0.23214626879919142
0.22358042515125595,0.23139179438825638
0.222377931120015,0.2305888587993289
0.22113792769381313,0.2297915028674262
0.21984182415055295,0.22898054193882716
0.2185576165340194,0.22808451217318337
0.21714488009945684,0.2271676039884961
0.21567218005657196,0.22620580877576554
0.21416058773253144,0.2252868397368325
0.21270490218611324,0.22429660932412224
0.2110790558555881,0.22334914358835373
0.20954454784132853,0.22232121300129665
0.20786862713950022,0.22130231606581854
0.20620521752774215,0.22027190999379234
0.20455139733496167,0.2192376135360627
0.20287209106426612,0.21822594957692282
0.20120234395108638,0.2172029988160209
0.19948962168032383,0.2160958931559608
0.19766314381978758,0.21503732909285833
0.1958619995193989,0.21391235055431487
0.19397338097836792,0.21284650999402244
0.19214798572684536,0.21174521200240604
0.19031845813705808,0.21072956328354184
0.1885417124219969,0.2096644121976126
0.18672192668547483,0.2086043937338723
0.18494382688478261,0.20759105303930858
0.18317052529973477,0.20655124622678
0.18135416353283143,0.2055857888762913
0.17962205455917604,0.20459857393824865
0.17783887287815744,0.20358381976210882
0.1760469368275474,0.2025904877791329
0.17427012320159196,0.20163351250073266
0.17251744724455334,0.20071443465967026
0.17084653508596392,0.1998097248493679
0.16917941237197204,0.19892288058523147
0.1675062556477154,0.19810344278812408
0.16595566523175279,0.1972890936193012
0.1644028423547077,0.1965357687265154
0.1629873413582142,0.19578959686415537
0.16152999894458706,0.1950339577973835
0.16008747805233428,0.19429742935157956
0.15864917560785757,0.1936241239309311
0.15728223782961442,0.19294487980623093
0.15592849546787785,0.1922761525899645
0.1546199502480798,0.1916544766180099
0.15334920898205093,0.19106086402658432
0.15210999014163887,0.19048030130446902
0.15092222344558112,0.18991273050270382
0.14972901811786726,0.1893804617344387
0.14857549940337653,0.18886066050756545
0.14746234918675838,0.1883545331065617
0.14640043717639453,0.18791338091804868
0.14538619277023135,0.187469991899672
0.1444007463189734,0.1870572337555507
0.14342673373322526,0.18664724013162037
0.14251786639459996,0.1862534180520073
0.14158478320813647,0.1858729710654607
0.14076431496303624,0.18551037306823429
0.13991582205816477,0.18518211302303134
0.13914909666659786,0.18483665585517883
0.1383128678347884,0.18450457401691922
0.13749170478652506,0.18418627669886936
0.13671469220928117,0.18387609081608908
0.13597109575732416,0.18360044582495613
0.13526095658624204,0.183331797756846
0.13454671533835702,0.18305450370387424
0.13386271580928513,0.18279179575897397
0.1331917563615059,0.18253499506011842
0.1325211740341507,0.18232861374105727
0.1319190561562693,0.18209574241486806
0.13129364062591092,0.18190968462399074
0.13078322451488644,0.18170095388851468
0.13022299294545203,0.18150892735473692
0.12969390964474664,0.18131439033008756
0.1291425765729418,0.1811313938999933
0.12866542066763095,0.18095508572601138
0.12813624739646912,0.18077115383413103
0.12761760013652781,0.18060242065361568
0.127097208543318,0.18044046821102264
0.12659801793198625,0.1802792184882694
0.126168456773798,0.18012298004967825
0.12567965577797396,0.1799870878458023
0.1252395293417097,0.17987097397683158
0.12480164004140207,0.1797537167393972
0.12440036946818941,0.17962312059743063
0.1239879703989216,0.17950621649386392
0.1235909379330002,0.17937171175366357
0.12318063903005183,0.1792537205749088
0.12277709617584694,0.1791279755887531
0.1223722053926532,0.17900219606974768
0.12198074892455456,0.17892249236031185
0.12162858053666203,0.178833850082897
0.12126751548769761,0.17871366157418206
0.12091786111770224,0.178617462515831
0.1205720407705681,0.17853185605435146
0.12026747316122055,0.17843279597305117
0.11993642003178931,0.1783411694424493
0.11960638934323768,0.17825027496095688
0.11927960176511306,0.17817743359104035
0.11897212617537554,0.17809756005567218
0.11866831145032782,0.17802292581588502
0.11838130936736152,0.17794817662428294
0.11810145466601481,0.17788337502214643
0.11783076179962532,0.17783241943707542
0.11756950065869243,0.1777622335486942
0.11729253226426803,0.17769285870922935
0.11703054179080061,0.17762280267382424
0.11676279022371401,0.1775562914590987
0.11649728397361371,0.1774970337985054
0.11624655876757384,0.17743509842289817
