Training Error,Validation Error
0.2619974620702888,0.24887420276485422
0.2435598621348373,0.2315854304051273
0.23166913887699778,0.22613481727857437
0.227548467233624,0.22468047671847874
0.22526519683674048,0.2238222967695307
0.22333664207064471,0.22276293742593634
0.2213664141689696,0.22193549265937199
0.21942463273706,0.22096664076128963
0.2174770295286045,0.22071619733931527
0.21546095907409873,0.22013111924998974
0.2135915631979676,0.2202239795021279
0.21145618155278634,0.2205130393227572
0.2094142696186274,0.2203614251323478
0.20725911151683854,0.22087392589402577
0.2050302049804246,0.2214403647594351
0.20271077610197522,0.22244453162112565
0.20046221213737012,0.22329989532945016
0.1982337883930135,0.22459263934029472
0.19607218889907405,0.2257143314237948
0.1941176679204492,0.2260768656377439
0.19222611838640397,0.22643381010287653
0.19035015781831785,0.22729463457430482
0.18863128602894302,0.22816676847518436
0.18736660502760571,0.2275430586918321
0.18549837518472964,0.22921778190703618
0.18447571479472794,0.22953342539923532
0.18280943743988914,0.23009533620385267
0.18154027495954106,0.23105021317799887
0.18024760509739404,0.23041248148080534
0.1788725682249924,0.23086893889639112
0.1777196623781482,0.23125838287292966
0.17635315250393166,0.23298306818361636
0.17539660230515494,0.23314413806748768
0.17411317511432978,0.2320714271257794
0.1728667741924886,0.234164185782589
0.17183460382854238,0.23386686425360423
0.17028099696398005,0.23211805624936624
0.16902573630700704,0.23665319469870713
0.1682831658229552,0.23548975665733296
0.1670117379904461,0.2348912616886159
0.16575919612059517,0.2352533914424755
0.16494403445587105,0.2364311289219629
0.16341436851202717,0.23628726002400513
0.16245628272841514,0.23693796834617695
0.1612114716672541,0.2393353974062299
0.16011568634004708,0.23771501375884607
0.15882336540994635,0.23675966956628064
0.15773384741930957,0.23832303395977728
0.15657497433220305,0.23893603193696844
0.1556010663954595,0.2403573201446937
0.1543383767096157,0.24105776002798132
0.15352382492117522,0.2414961955534718
0.1524667641779288,0.24182729525540872
0.15154036503879964,0.24333506491449144
0.1504454600766482,0.2433051774426112
0.14926222301358713,0.24287273155318367
0.14872577243826302,0.24357471958039298
0.14709847670198042,0.2456055666719164
0.14658700920342285,0.2488052509133778
0.14587718796551952,0.24479190161619238
0.1445545475829104,0.24763503355323954
0.14390647621437505,0.24714708722457684
0.1432194732734803,0.24718309402781188
0.14256829120754416,0.2476460473247306
0.14173784767156666,0.24733753589095261
0.14066241585573896,0.25046767767459627
0.13981389527032578,0.24875956332242047
0.13925865676556648,0.24922586827681809
0.13840348719437473,0.24974364483797992
0.1368775071939723,0.2493329883883239
0.1369918201511759,0.2556597603061212
0.13613777585418063,0.25289515275803826
0.13505209444645516,0.252841546264275
0.13451848256320847,0.2536046490782783
0.134152403788295,0.2561364697400855
0.13291850550418474,0.2538821678312998
0.1325645290113408,0.25473219865844365
0.13207410927079305,0.2575481795760059
0.13134049537246412,0.2566707531611125
0.1305409755999523,0.2599163634121103
0.130090736673604,0.255941096121672
0.12934067341682512,0.25791870443909254
0.12854635592351774,0.2582724207923526
0.1281508352019651,0.2580814449875443
0.12766829805046903,0.2603622247617711
0.12689549220598936,0.25952579325469083
0.12673562349113318,0.25880944413482826
0.12593067030445868,0.2633546056255462
0.12544374140092526,0.2622735498758851
0.12491739697816993,0.2620780177848049
0.12426501826272736,0.2605313132048915
0.12375848379288734,0.2620482889432756
0.12319949180249518,0.2616419535149973
0.1228852351548291,0.26406451838987843
0.12214999450466324,0.26301895137186404
0.12156724715544508,0.262167492871562
0.12120288963160929,0.2662403894164575
0.12082202913436124,0.26426050855369165
0.1208146862428284,0.26646736406144644
0.11974217889466984,0.2643492480434438
0.1193689806065083,0.264722088026622
0.11899413035558162,0.26826568886085794
0.11835916087128757,0.267599569111274
0.11809587450811064,0.2677242494134045
0.11781441901021757,0.2666974365711212
0.1171503282533863,0.270610198457405
0.11686759804532865,0.27014529752352884
0.1164055312283678,0.2693479737592122
0.1160624002347362,0.2694579321871359
0.11555978269024945,0.26943739617943135
0.11543009962354388,0.26853643712543307
0.11479344443669395,0.2699131497314998
0.11398480435351586,0.2707260396114733
0.11411075985509586,0.2712356673661994
0.11320667843970042,0.2748870155798695
0.1133009601666146,0.2702194744001621
0.11378497117652056,0.2712456397909336
0.1127260256381262,0.27022942396068067
0.11219828378976116,0.27300707041901884
0.111101213880892,0.27199929526873995
0.11146172915214027,0.27505651321360675
0.1117826008440511,0.27368392263139996
0.11049103073212278,0.2743386383409853
0.11041002251715665,0.27444872969672796
0.11016481260514281,0.273122326879905
0.10994418346636992,0.273615205571765
0.10903891108505755,0.27329895499522094
0.10852726214294897,0.2722563328881743
0.1086013470293761,0.278872100449113
0.10832985337514058,0.27325126717961024
0.10800096032276653,0.27142852055963385
0.10724786438750508,0.2756235112273504
0.10741216868134329,0.27583446026479125
0.1069659518093622,0.2757184149096252
0.10713926782739373,0.2765057790216315
0.10624854913612708,0.27450617627492024
0.10591076936374526,0.276714587180072
0.10590398102915254,0.27518043142777904
0.10542814896888092,0.2751057937977806
0.10482415867174595,0.27520180126977345
0.10534276019513997,0.2753491209297584
0.10504332749672185,0.2778352590465041
0.10474939841905784,0.2749920416445959
0.10360495512392007,0.27786334860261785
0.1041800603548797,0.27522380910222494
0.10397794768979458,0.27512343125368555
0.10343917237332109,0.2755683272603958
0.1031407309290853,0.2750446548852971
0.10254901126514074,0.2771987670628482
0.10253141899736655,0.27617369820831944
0.10196003338007255,0.2834527317493681
0.10193047426940123,0.2753237148441335
0.10137969399450206,0.2816065863642112
0.10168680742062997,0.2784364519926606
0.10081094447749447,0.2810589615945463
0.10105903521806252,0.28070777623110976
0.10014996035537577,0.28131826655574577
0.1006000742357986,0.2803865685349419
0.10031769999992503,0.2780099630986572
0.10008162594670786,0.27710147194130713
0.09988479921463825,0.276327691538624
0.09866907540795739,0.27827479836171265
0.09887046667457629,0.2807820683749265
0.09908804496407621,0.282060238104018
0.09871646528846187,0.2805863469050675
0.09787408163011019,0.28205750527836027
0.0973672531649512,0.2818144591397079
0.09792949072147061,0.28206884514087094
0.09854694503862985,0.2792077941238565
0.09703773496642945,0.27816383769272496
0.09676155189172227,0.2816495300916137
0.09701062258886022,0.2790768800904511
0.09638743980480732,0.2800409308186284
0.09636026938784134,0.28294086629751497
0.09527135978476341,0.2874055198891453
0.0954675718961087,0.2856814722535471
0.09568257433693617,0.2800542549796836
0.09558336469444796,0.2807969668554881
0.0953106048171705,0.2778704879145143
0.0947661245820903,0.2861041221669111
0.09488257052016859,0.28183119006888574
0.09520177150459962,0.2818529186425386
0.0944689260769625,0.2784031211699127
0.09433740892914497,0.2820892300870683
0.09378181521743396,0.2847076312259392
0.09358077099065042,0.2820789162759428
0.0935479194955443,0.285961535399553
0.0939163493147306,0.28206220726487496
0.09283994607119556,0.28265718303660237
0.09284235624706044,0.28259377694003796
0.09243753853660115,0.28145395306052357
0.09258481547111223,0.2821782072069784
0.09239272719003908,0.28799119213270763
0.09187910469278457,0.2832736666240389
0.09211243267486743,0.2811733031714404
0.09185196388335455,0.2831344345890025
0.09229733340657836,0.2816269523882992
0.09147523627394721,0.2800711639343746
0.09113892892690377,0.28445211541715754
0.0909797325869457,0.28285808333013424
0.09059893033083748,0.2989937915373101
0.0912423204321042,0.28710644759198345
0.09087034728096313,0.28634462296647367
0.08985104676193438,0.2850995973619834
0.08963264008752661,0.28251697209777027
0.08963522568247677,0.28199995762456664
0.08946319193649693,0.28571830445496493
0.08906572956303144,0.2825158132762505
0.08944190063285115,0.2835127146786483
0.08933894865625268,0.28326043691584674
0.08881195899652165,0.2901146016108296
0.08911786105981172,0.2859108307689586
0.08853532018419964,0.28829486581383557
0.08843033600087259,0.2838902828239259
0.08821001696903832,0.291038644376886
0.08816806444712157,0.28381218639000383
0.08798110581774449,0.2844694455464681
0.08745225381895719,0.2856375470994011
0.08737850525911225,0.28507964920114587
0.0872119659024015,0.2838091788783906
0.08722398799507558,0.2873195234745268
0.08623312215427724,0.28532870421333917
0.08655776889050375,0.2886359026192357
0.08593843635919493,0.28992203193366844
0.08650819463333607,0.2855708111846258
0.08679118898569368,0.28890205833016247
0.08573555707041067,0.2829022070087453
0.08544596443239715,0.28684885177032027
0.08566201890772687,0.2839788613180635
0.0859283152011151,0.2989991064424868
0.08613256930637092,0.2897343198773722
0.08509861158918378,0.2854199931419716
0.08483357670483024,0.2877967846456659
0.08492842298540192,0.28648071692734167
0.08550143517365977,0.2855017270360674
0.08463543648618499,0.2874476617921597
0.0845437013134569,0.28692580846251636
0.08415328237522884,0.2875913121397533
0.08371395907120432,0.28460374174925385
0.08401060492551628,0.2870778308974372
0.08338352726175895,0.2879489728067287
0.0831017949306219,0.2856195097562497
0.08369490812444776,0.28622340099521415
0.08296939520553158,0.28686308419262924
0.08369884853547806,0.28632169835781923
0.0829788258040096,0.2869178047255864
0.08323300086539222,0.29040724259835704
0.08236104512220226,0.29033735772920033
0.08221885191848854,0.28852661986830375
0.08148545900535406,0.2839718751175694
0.08227627727887432,0.2891463706733058
0.08226119827767825,0.2888103821290233
0.08230976373597242,0.28710652044210483
0.08147850630580544,0.2878194804544802
0.08171405680095004,0.29101135806431844
0.08134395160984481,0.2875082270493583
0.08200924035881747,0.2925763954876592
0.08130414790215612,0.29270090123333
0.08075368627697146,0.289697771349912
0.08064102086505524,0.2908610619565167
0.0810919317349889,0.28972395529191963
0.08049613342426516,0.28972325895829176
0.0801772703977526,0.2821309131289285
0.0807864127539787,0.2919436511854646
0.07982741254551404,0.283460831831372
0.08035622992101504,0.28675877212216616
0.08011148931209892,0.2904206157992126
0.08046657437620376,0.2869829885543339
0.08048743400531434,0.28967507569878187
0.07944277584914511,0.28853365778923035
0.07971069135683147,0.28929242207890465
0.07944469495800809,0.285172779881765
0.08031777219445098,0.28973980744679767
0.07943122294130557,0.2886193443543066
0.0791586418014392,0.2929262941476529
0.07958799030155249,0.293039653982435
0.07868638575550109,0.29520797902944856
0.07849878065086324,0.2868166345137137
0.07943236928721881,0.2889888441121137
0.07828083120975174,0.2902991718085355
0.07861511164408326,0.2907905824600704
0.07815152404605508,0.28717289573301086
0.07836036187232265,0.288873372727601
0.07775161614994598,0.29030205143822563
0.07806129674283731,0.28982944747127554
0.07797668255121211,0.2855787076962688
0.07788335905870358,0.29423270906720844
0.07771529047902113,0.2892313475015933
0.07726186429725196,0.28707323597852513
0.0775616652185287,0.28879448534950375
0.07683798114236107,0.28828612868748016
0.07703364515602311,0.2881895861928425
0.07686267372996422,0.29447825339736133
0.07701460235203458,0.28847689603371596
0.07702004975603631,0.28732635719435556
0.07772725442099193,0.2892835476095714
0.07628704521919832,0.28589551284830406
0.07633202479166143,0.2954503119622589
0.07601911517557533,0.2901175611864322
0.0764242574697783,0.28704602393523726
0.07705420477578398,0.28636581935579813
0.07602557566027347,0.2879367978484542
0.07617343158698549,0.28633654101815803
0.07675126022776636,0.2879444540493072
0.07588394461364861,0.29246067228140654
0.07555455336717665,0.2916148714918308
0.07630567753515324,0.2922810355506877
0.07564373491079757,0.29021291174585856
0.07589183228801724,0.28875912654967534
0.07560458576896277,0.2952456078516743
0.07535985906292744,0.29235624383997033
0.07475040388840531,0.28641704213682306
0.07524941599363484,0.2954660674566945
0.07502212870020826,0.28989248017154673
0.07529595538792935,0.2894564685682771
0.07472052304100256,0.29414698134654416
0.0742741622844664,0.2868061822558206
0.07422367686511867,0.29135901713497425
0.07466479548427905,0.2918922246763946
0.07434513808048072,0.2878183006609558
0.07459156166494282,0.2919323176303238
0.07430988229484228,0.2921795329404256
0.074074202141508,0.292638845229275
0.07396130659639223,0.28859678636152275
0.07361909541206645,0.2958339954179431
0.07329704248660307,0.290918128200309
0.07360979650312223,0.29519895444471367
0.07371412785280318,0.2956248734678541
0.07316821676537213,0.28995791140687527
0.07366502763621725,0.290273880359357
0.07382154246282623,0.2896872128128375
0.07346968234531463,0.296071113890441
0.07354874284216224,0.28813140969427803
0.07312732538770116,0.29205094522269315
0.0737323104208257,0.28590479493141174
0.07334459765729895,0.2921443906410661
0.07262734451046844,0.2916482232865833
0.07268191890027566,0.28887983273576806
0.07319948231639649,0.2930905571374944
0.07233451297776261,0.29659736188000474
0.07202834057874706,0.29881854189766777
0.07255907886836375,0.2925567685296296
0.07259868459652563,0.2925504581638114
0.07252757010910135,0.29420886405561336
0.0717373343826342,0.2935662059872239
0.07161846250490425,0.2959636746260224
0.07209317952422312,0.29581487336486734
0.07212934778684996,0.29479187900427156
0.0721690438959111,0.2911678893225534
0.07158246997441231,0.29936421154037357
0.0713847414020842,0.29642940324450295
0.0719429451822678,0.29879384949093774
0.07047160556600764,0.294227107176705
0.07206641583521715,0.29341116516047683
0.07083418330196796,0.3010736483114737
0.071228667571932,0.29627323812908596
0.07184137623447552,0.29495237680970043
0.07086770784676799,0.2929041579602257
0.0707914738956731,0.2980530891153548
0.07095614987678554,0.2954485331262861
0.07073903650073221,0.30015186106086406
0.07029029433411153,0.2994261874408318
0.0705126214678548,0.29386508370202685
0.07110820538133912,0.2909966327210583
0.07010124241854965,0.300036169706829
0.07050530964475608,0.29561886759031386
0.07025968943601674,0.2946820736877502
0.07040667197867936,0.3052454262814194
0.07044350152033495,0.29532188697466777
0.07001825385178281,0.2960615672131695
0.07019295461343672,0.3009327214861673
0.07039472141436168,0.2964277798851962
0.06973699153680094,0.2978486880738899
0.06944537416698775,0.2991445450871079
0.06978143212132427,0.3004248083899261
0.06921404170917642,0.2963134094520851
0.06904553665834315,0.29911119896898825
0.0694671212012917,0.29642968124182767
0.0694839452662054,0.299533397747726
0.06970103702096601,0.2994606095962423
0.06868134732214677,0.29734630370266224
0.06877870877889915,0.29955922343112806
0.06955683257093394,0.30122631409811595
0.06989723779643728,0.2877522284391696
0.06934869492532604,0.2936950860515473
0.06846904503503322,0.29916006783959725
0.06909693729560248,0.30074362117777426
0.06926460179433323,0.2931590958562478
0.06888981370810145,0.298534043251522
0.06846264504543205,0.2950185879513069
0.06836053402094391,0.3014708490914138
0.06891513455147837,0.2955294804913657
