Training Error,Validation Error
0.24960613421866207,0.24989334269175453
0.24954318561974695,0.24985040700624858
0.24948651871594393,0.24982401492103698
0.2494337433526496,0.2497817694194733
0.24937581911641343,0.24973897186536637
0.2493274878887903,0.24971151139054978
0.2492519439268513,0.24968431062168545
0.24919048748931297,0.24967199611285376
0.24913487326698142,0.24962610100942945
0.24905891390908666,0.24959546847948952
0.24900629010354103,0.24953172864421966
0.2489157903428171,0.24948366080957746
0.24884322014342503,0.24945124179597886
0.2487717578474547,0.24941793911986881
0.24868906220468154,0.2494158881997305
0.2486170077858185,0.24933159516917336
0.2485263244110663,0.24926239961669558
0.2484302241929105,0.24922498776799157
0.24833988968063803,0.24915453413176158
0.24824211827847137,0.24908362731101022
0.24813478325261457,0.24905645776362645
0.24803635444627756,0.24902869146021586
0.2479350912888177,0.2489824373097647
0.24782272705844804,0.2489190191503555
0.2477028841564969,0.24888526423582955
0.24758361484490188,0.24883277075631277
0.24747174085021353,0.24874733270160734
0.24731746307608127,0.24870528091513922
0.24718010584179426,0.24866041588404822
0.24703831135892734,0.24858227135643127
0.24688517404537574,0.2484865408568155
0.24671881238953405,0.24840273601668222
0.24655206104954416,0.24833256526598854
0.2463772538997212,0.2482430762241757
0.2461966281177617,0.24815073656657385
0.24600114491807312,0.2480398669602379
0.24580257876413544,0.24795491189237626
0.24558534842579305,0.24785099143073672
0.24535820405690276,0.2477447927471191
0.24513590340019942,0.24763282731411948
0.24489094592443034,0.2475303595974332
0.24463656749211105,0.24743771127292088
0.24437474828808248,0.24735656475263929
0.24410567238551228,0.2472393855689064
0.24380952203307166,0.2471349946563206
0.24352358669793905,0.24696221167132967
0.2431916438397907,0.24679845547865306
0.24286047225238896,0.24663179663438645
0.24251424769560495,0.24647213944367
0.24214678986065863,0.24633443639391944
0.241770555325249,0.24617344543101297
0.24137508564469526,0.24600552306288764
0.24095692905057378,0.24582704050200327
0.2405139098481304,0.2456567587833556
0.240066977191706,0.2454913646455795
0.23957815883206388,0.24528633649387058
0.2390797330217869,0.24509147992209782
0.23855351483454557,0.24487483643350147
0.23801559956968665,0.24461542211827778
0.2374422901234373,0.24435777228976052
0.23683820193221256,0.24410275594582634
0.2362157116834523,0.24383945550237382
0.23555738748121663,0.24356231613764687
0.23487225688305222,0.24328723266011193
0.2341561525726185,0.24298802798702604
0.2334081054318185,0.24267298361611744
0.23262277671269008,0.24232703234468186
0.2318051556746165,0.24200636787073954
0.23096738730659003,0.2416516849918971
0.23007855996364304,0.24125349876426516
0.2291563611988928,0.24088320325291346
0.22819802244337334,0.24045186596257345
0.22718972677276247,0.24002640114890206
0.2261536786285769,0.23957501351833344
0.22506234392064625,0.239104814709179
0.22392111549190447,0.23863069074494497
0.22274973683831403,0.2381283456370944
0.22152015274646236,0.2376006974114312
0.22022536509678142,0.23707660039265951
0.21887491814562587,0.23654489905115159
0.21749487586048136,0.23595340218808916
0.2160633466824764,0.2353613350599531
0.21456475050843396,0.2347483348751825
0.2130098619213959,0.2341202504578091
0.21143763309934227,0.23348547352684867
0.20975650366948767,0.23282361479978714
0.20799934091855163,0.23213290293065328
0.2061977857301215,0.23142422097069876
0.2043881718935419,0.23066345803321353
0.20250875517433764,0.22988197349366687
0.2005671003536016,0.2290918980799024
0.19851194384719142,0.228291478421953
0.19645542348800255,0.22746117957054623
0.19428023829513572,0.2266186707549625
0.19205339282166725,0.22574327791494037
0.1897616007832252,0.22484586967362297
0.1874652814213969,0.22393695513407388
0.18509052539406037,0.22300554504470219
0.18263271960223756,0.2220647931098938
0.1801834429929904,0.22109637492232853
0.17769709325471178,0.22013239917300997
0.17514310714577427,0.21913475838918534
0.17253701472315802,0.21814767803464616
0.16990653627893837,0.21713478295576005
0.16726281362421372,0.21611046034192283
0.1645536759570867,0.215086292179804
0.16183735267454838,0.21406081791908022
0.1590922360911089,0.21302936427176944
0.1563556998634205,0.2120487145961277
0.1535846532977262,0.2110174929811841
0.15079700825762013,0.20999475627664535
0.1480404837709181,0.20899528052125657
0.1452274105879439,0.2080134739951482
0.1424617402526845,0.20701186831981416
0.13973128812319757,0.20604639204721603
0.13699801086711616,0.2050914549165302
0.13432367646894536,0.2041311264038086
0.13163770509868108,0.2032186519058924
0.12899549232394086,0.20231510793405866
0.126350208115177,0.20143141798556796
0.12376545031531518,0.20058177955566892
0.12119525213952825,0.19972357674250527
0.11867876298704735,0.1988963189106139
0.1161981793094416,0.1981110605928633
0.11381749550000626,0.19735255411693028
0.11146092306332094,0.19659350055550773
0.10913920815752334,0.1958813052328806
0.1068710303690587,0.19517908044277676
0.10468884968624062,0.194479829025647
0.10254036359676794,0.19382905889125096
0.1004295833095783,0.193211634480764
0.09837660771541569,0.1926196167866389
0.0963790821803718,0.19204868778349862
0.0944387587178655,0.19151490146205538
0.09257047270693365,0.19099452074558015
0.09074160007952976,0.19050200070653642
0.0889666588032613,0.19001625667488764
0.08724407417600562,0.18955251692779482
0.08557073154202362,0.18909706057064116
0.08398907054580894,0.1886945026261466
0.0824144083996113,0.18829453275317237
0.08088965791196716,0.18790632344427563
0.07940304443156686,0.18758507829809945
0.07796162471216933,0.18724694256744687
0.07659294577289362,0.1869271399955901
0.07523708387750204,0.18661281040736608
0.07391961368651283,0.18632364320376563
0.07265264574302678,0.1860615819219559
0.07141607678404041,0.18581575983100468
0.07021700549108975,0.18558818385714576
0.06906010008075324,0.18536732854351165
0.06793204712725821,0.1851617187734634
0.06684893492807527,0.18501797247500645
0.06582261350642399,0.18483443581868733
0.06479572238666671,0.18466430050986155
