Training Error,Validation Error
0.2598902841075128,0.24599186894754885
0.2421517360861562,0.23478059651990416
0.233307965009375,0.23037296470510896
0.22916644394230776,0.2275250263945766
0.2265396543772392,0.22493212910556287
0.22410652898495492,0.2225320734990337
0.22171516328298746,0.21974497938913012
0.2194071035592162,0.21795206568228503
0.2170835695291211,0.21622043832269294
0.21458021675894798,0.21443854548313
0.2120180190110407,0.2134824168114435
0.2093907797397797,0.21216918693648446
0.2066844671157673,0.2118312779557768
0.20403081039532003,0.21156520376760493
0.20141058033253967,0.21139838581993467
0.19876938294462798,0.2107884688352151
0.19618758500791064,0.21067540528913023
0.19383219585699193,0.21039786556410411
0.19151444724794864,0.2106447476873953
0.18923879448884454,0.20944013545122095
0.18720822537145695,0.20851889773020668
0.18507934320651961,0.20801095546238005
0.18299012655526206,0.2083292212435808
0.18088428617692462,0.20689189607504183
0.17905506686447492,0.2119886614973583
0.17752056313551665,0.20899245647526293
0.17571296378010126,0.20802286440733248
0.1738211012660177,0.20707080304307282
0.17257550972349503,0.20635375648579268
0.1705269117871809,0.20711541601589747
0.16887115278776063,0.2075101700094011
0.16736777686104387,0.2070316375878753
0.1658434600862357,0.20793156412543443
0.1645469863374694,0.2043454952971645
0.16252020550987412,0.20320551609866833
0.16155381529938942,0.20719397761834363
0.15999351095418637,0.20785087930462348
0.15847764162122369,0.20136090529658807
0.15747550765728974,0.20498502648696698
0.15588441415995108,0.20005658600065443
0.15421363803185,0.20643985366064405
0.15352662906648953,0.20408308821380453
0.15218936407766423,0.2056006249927339
0.15103635242005356,0.2050810144061134
0.15003658397024086,0.20033382454877177
0.14864746609878363,0.20642581250932482
0.14787610196599774,0.2024457169272912
0.146949764838517,0.20471493308506314
0.14551286794502638,0.2031780714711184
0.14445819028841902,0.19713708821427886
0.14401812471595465,0.20466883898412108
0.14268577584421155,0.2043540968150689
0.14213684437766907,0.19999632964689265
0.14138742588481315,0.20372507543790908
0.1398664816420953,0.20172974924561837
0.13935170068042954,0.19683347618769084
0.13875508787028706,0.20324353140497964
0.13742635131271835,0.20402906874500254
0.13691766380595893,0.20061740594566183
0.13583103767017912,0.2065302849446655
0.1353491410877413,0.19839925125793176
0.13445734994418146,0.20603516272136144
0.13347687901290747,0.20484086271947022
0.13300816088664433,0.20872385792000583
0.1319224544349505,0.20529920146578834
0.13186310361079476,0.20762389535626408
0.13093460340793728,0.20312055472343687
0.13046636671022652,0.20062595873913436
0.12973888089009025,0.20412038873743127
0.12894821212210464,0.20645779387030022
0.12790042684386535,0.2086680652918639
0.12745966978656367,0.2127191198881341
0.12702729668464757,0.2095428205356396
0.1264024327059531,0.20669891436894736
0.1254924973464257,0.20346322876435738
0.12510603413778862,0.21184636849574942
0.12452208350936905,0.20566518186892152
0.12363587957080784,0.21402799610107665
0.12325635143354827,0.21011706004067074
0.12281006265755127,0.20937017221299428
0.12183501355064795,0.2147227232418363
0.1221693465773131,0.21594617858765616
0.12066001250268588,0.21030077464366084
0.11981972386968347,0.20488173904873075
0.12011094889442682,0.21235793560901017
0.11899400724360701,0.20801445621031303
0.1185685879543048,0.2136389029719842
0.11829361396065168,0.2112028218766369
0.11792178566104113,0.21240914971740157
0.11738763725251154,0.2182037510253765
0.11693287729159568,0.20848949671422362
0.11553102501439336,0.2127437632550638
0.11649482052366272,0.2136950535433633
0.11564284084446512,0.21189905837099388
0.11535289430039493,0.21313681757008587
0.11439945132069004,0.21498014702998772
0.11465690947936918,0.2132438856457907
0.11366805149004017,0.21629486039832788
0.11362543273595424,0.21408061943356954
0.11316162895282555,0.2174159742536999
0.11231182443619776,0.21895516013342237
0.11161548699261872,0.2132990024392567
0.1126540982756628,0.21580015020395713
0.11094123040900733,0.22291523028933813
