Training Error,Validation Error
0.24888443299869195,0.24923708467256456
0.24884315127251194,0.24921112259229025
0.2487749447759126,0.24916678264973655
0.248719497012491,0.24908893992976536
0.24864825710695998,0.2490093975313126
0.24857378799040444,0.24894552973527756
0.24849904814855056,0.24891350169976553
0.2484387338411908,0.24889440787216974
0.24836239669503285,0.24882388351455567
0.24827969779654377,0.24875041842460632
0.2481985939901416,0.24869242972797817
0.2481077894025824,0.24861650050632536
0.24801713825106955,0.24854053249434818
0.2479253694707272,0.24849526986243234
0.24783537426248653,0.24844712113577222
0.24774249415604674,0.24839621947871315
0.2476572113043788,0.24835482854691762
0.24754900754499837,0.24826470088391078
0.24742744854685306,0.2481867912269774
0.2473097518295133,0.24807206860610417
0.24717982852158427,0.24795572530655635
0.24704428422016925,0.2478343378456812
0.24690456634142152,0.2476943057207834
0.24675194117702356,0.24759932051575373
0.2466087960729412,0.2474760663887811
0.2464521073577117,0.24738127466232057
0.24631659782567278,0.24728701512018839
0.24614416880934847,0.24717959808924841
0.24597635301722198,0.24708079582168943
0.24579357862973414,0.2469317073386813
0.2456087968846997,0.24680427781173161
0.2454095097566519,0.24669517813220856
0.24521253364426748,0.246556689341863
0.24499633436610385,0.24640066732489874
0.2447653260468101,0.24623734161021218
0.2445249259054494,0.24606222907702127
0.24429065393967456,0.24589786477505216
0.24405750707417978,0.24572396775086722
0.24379747780431218,0.2455441298938933
0.24352861878250828,0.24536047426481095
0.24325688012173863,0.24519449472427368
0.24298316052480906,0.24499731404440744
0.24269130458684862,0.2447916730528786
0.2423791091064779,0.24460434748066795
0.24205396568574825,0.24439507912075709
0.24171095927890277,0.24415230987563966
0.24135867929926105,0.24393234744904532
0.2409943480368088,0.24366922014289433
0.24060448912345395,0.2434252162301351
0.2402290164673028,0.2431828048494127
0.23981049155988612,0.24291596124096523
0.23939364409747244,0.24263411547456468
0.2389704095048397,0.2423398362265693
0.23850221681494674,0.24204109301642765
0.23803016455734477,0.2417371795764045
0.23756240057845077,0.2414348265008321
0.23705420703614125,0.24112938604657613
0.23653185100448565,0.24080498469254327
0.23600319052944665,0.2404849917169601
0.2354421242445457,0.2401438561223802
0.23486143851480565,0.23982038408044784
0.2342935952903176,0.2394329458475113
0.2336709264780627,0.23905987777407206
0.2330148076476837,0.23868285166838812
0.232338551671899,0.23826811829256633
0.23169365834121278,0.23784960617148687
0.23097127880535873,0.23746031664666675
0.230300925108565,0.23702491441416362
0.22956102798465922,0.23657544453938803
0.2287586786750318,0.2361073661891241
0.22795888451801963,0.23563222539803338
0.22714773638575686,0.23512992996072013
0.22630649320885582,0.23466458159779746
0.22550702032421818,0.2341520306136873
0.22461721676738322,0.2336816761701826
0.2238026337296355,0.23315446078777313
0.22288642410470658,0.23262025747034284
0.22191578371017254,0.23207777383781614
0.2209360059402904,0.23152734457500398
0.21993845909917387,0.23096947348307048
0.21891827008971312,0.2303843010985662
0.21784976391899152,0.2298390678470097
0.21684105243502544,0.22922877896399724
0.2157366228621213,0.22865311493949284
0.21468609091447516,0.2280359627708556
0.21354244929067895,0.22742365821013374
0.21244460156484812,0.22679806796331253
0.21130537869883517,0.2262006387824104
0.2101524208440166,0.2255800853645991
0.2090329388026096,0.22496616698446728
0.20780476735753506,0.22439707886605037
0.2067364488496166,0.2238099267558446
0.20562530223394976,0.22317869038808913
0.20433014543617473,0.2225410415539666
0.2031801976993972,0.22191631533796824
0.20197998074924245,0.22124253426279342
0.2007050303851857,0.22066783857724023
0.19954396613171788,0.22007820128448427
0.19839460738733702,0.21944949078181433
0.1970973145477578,0.21882336314708467
