layer1node1,layer1node2,layer1node3,layer1node4,layer1node5,layer2node1
0.03029842,-0.020564327,-0.025098622,0.01847982,-0.01333898,
-0.08438056,0.016927151,-0.058991943,0.038764354,0.015226335,
0.014330917,0.0,-0.013896198,0.053017907,-0.03291166,
0.033004574,0.0794499,-0.028203504,0.05631558,-0.03458891,
-0.102082744,-0.027572004,-0.06599399,0.0,0.0,
-0.015443453,0.031089604,0.0,0.032811683,0.016387437,
0.03885615,0.0,-0.035730135,0.010796284,-0.030139163,
-0.035714526,0.049151942,0.0,0.0,-0.011040715,
-0.041355625,0.0,-0.011421747,0.036698766,0.09982454,
-0.06270982,0.03839899,0.07413652,0.0,0.0,
0.0,0.012575206,0.05741627,0.010507598,-0.048059974,
0.0,0.04510167,0.06296439,-0.016928993,-0.11332908,
0.0,0.03757589,0.0,0.0147326235,0.025633255,
0.060631074,0.094763234,0.0,0.0,-0.02257134,
-0.014230438,0.048075102,0.033484943,-0.016102301,0.034266353,
0.02226252,-0.078193195,0.05174504,-0.019388067,0.0,
-0.06519386,0.025198396,0.020500993,-0.023878647,0.058410965,
-0.066874735,0.02744411,0.044364687,0.036253504,0.0,
0.049588025,0.016034454,-0.028153408,0.03290913,0.036426313,
-0.04865153,0.03983968,0.070583224,-0.013125145,0.036753587,
-0.044604376,0.0,-0.0208003,0.044943936,0.015695289,
0.0,0.011107956,0.0,-0.026131975,0.012342869,
0.019157492,0.0,-0.043566283,0.060345955,-0.028229032,
0.019259304,0.012330837,0.03192551,0.014364119,-0.042697977,
-0.011850065,-0.016048046,0.020152468,-0.01263648,0.057952505,
-0.043612365,0.058227897,-0.012312581,0.0,0.020982217,
0.033432182,-0.111318536,0.0,0.015676469,0.0,
0.015560583,0.04740329,-0.032753095,0.01810499,0.0,
-0.010892102,0.016223455,0.0,-0.018925969,0.047402974,
0.0,0.0,-0.05178185,-0.14737098,-0.05012245,
-0.061508004,0.011265314,-0.016444905,0.014847193,0.029600104,
0.0,0.024139438,-0.05434827,0.022842735,-0.07925979,
0.0,0.024951722,0.019813763,0.03172558,0.013843485,
0.04054296,0.034546286,0.0,-0.029552316,0.06485535,
-0.077474944,-0.07027466,0.0,0.0,0.0,
0.0,-0.027011903,0.039177537,-0.038400657,0.019452212,
-0.07541855,0.08102244,-0.03502525,-0.017335016,0.013603028,
0.0,0.039931472,0.0,0.0,0.031699974,
-0.05195241,0.04602622,0.0,0.052790903,-0.054377005,
0.076575935,-0.044606775,0.020814916,0.01692606,0.029129053,
0.024788115,0.052983962,-0.033400424,0.03416332,0.07054108,
-0.070953526,-0.024080433,0.0,0.03479599,-0.08644091,
0.04885735,0.019941043,-0.037475802,0.019193873,-0.031018887,
0.014862424,0.03180524,0.0,0.0478736,0.049955383,
0.0275514,-0.023877813,0.036276273,0.0,0.023111537,
0.0531036,0.0,0.016593084,-0.04359523,0.03327034,
-0.05465991,-0.021905567,-0.02798819,-0.037819475,0.031784043,
-0.015665911,-0.044930506,0.015511749,0.0303908,0.0,
0.027884895,0.0,-0.06798326,0.0,-0.028071322,
-0.027051954,-0.012536616,-0.04888701,-0.09445063,0.03812561,
-0.03383267,0.016459595,0.0,0.021422947,0.07292824,
0.049578954,0.045021493,0.013454733,-0.06827434,0.026793884,
0.038503394,0.03056087,-0.013012976,0.0,-0.02458714,
-0.07821432,-0.029748188,-0.043401547,-0.011657882,0.050045863,
-0.08065048,0.028199345,-0.033759844,0.024368217,0.06978929,
-0.07993106,0.117959306,0.045995023,-0.052617226,-0.06286992,
0.026612757,0.02456431,0.03752116,-0.046610665,0.021811906,
0.017853225,0.08222092,0.07779341,0.02128987,-0.069243714,
-0.036758035,0.0,0.029786283,0.016464198,0.010349254,
0.059281167,-0.021903561,-0.04622168,0.036039002,-0.02558635,
0.04332626,0.0,0.018036064,-0.01746205,-0.10286117,
-0.056714322,0.02363805,0.0,0.07617318,0.028265122,
0.0,0.065875076,0.036526185,0.04295032,-0.016635936,
-0.07268077,0.014356541,0.038211085,0.018654529,-0.039829,
0.047377784,-0.033264782,-0.011248541,0.021841116,0.077770576,
-0.01673896,-0.056291297,-0.0729229,-0.03806391,0.07152077,
0.015261877,0.101634875,0.07888213,-0.07133163,-0.028508013,
0.0,0.09104814,0.0,-0.016865328,-0.020042047,
0.0,-0.03718816,0.0468427,0.022136563,-0.015400216,
-0.07913904,0.02341294,-0.081234,-0.052779876,-0.07033929,
0.0,0.03500266,-0.04788353,-0.036438067,0.081224576,
-0.084525295,0.028259475,-0.07957316,0.026582403,0.036292292,
-0.05273911,0.0,0.015897304,-0.040744446,0.04187983,
-0.026308214,0.027439011,0.076539725,0.05110145,0.025823615,
0.016801277,-0.01086297,0.015831431,0.043714438,-0.014755871,
-0.037778206,0.023745365,0.0,0.0,-0.054902956,
0.018648818,-0.03868516,0.027998187,0.020619066,0.0,
0.012972845,0.06809291,-0.011395271,-0.02152458,-0.02766604,
-0.056675415,0.07003893,-0.020520326,0.020229656,-0.038012844,
-0.014926032,-0.055446267,0.022709945,0.0,-0.073588654,
0.0,-0.03226758,0.0,-0.015303893,0.0,
-0.048855763,-0.011047536,-0.047769174,-0.03834116,0.023553053,
0.0,0.0,0.0,0.0720342,0.0,
-0.042193964,-0.030358316,-0.012319168,0.0,0.0,
-0.036821283,0.058192223,0.031922195,0.017950254,-0.08472516,
0.012044929,0.057926405,0.0,0.0,0.020160686,
0.013006475,-0.016223425,-0.015787045,-0.06551617,0.075496666,
0.023235401,0.0,-0.0207579,0.010384278,-0.06928404,
0.028109837,-0.03716645,-0.021378994,-0.010008434,0.035847783,
0.0,0.023889681,0.0,-0.01300662,-0.02039965,
0.041452438,-0.018525181,-0.02299492,0.03804287,0.034035612,
-0.09497746,-0.024196353,-0.02237967,0.0,0.0,
0.03656761,0.031056158,0.016121317,-0.010001057,0.0,
0.061537303,0.03788608,0.03862246,-0.038695786,-0.013459151,
-0.025079362,0.0,0.1311163,-0.018243192,0.063954696,
-0.024560178,0.027117863,0.110966615,0.0,0.0,
-0.039494827,-0.018936513,0.02536113,0.06659053,-0.052468948,
0.0,-0.081427075,0.0,-0.03362787,0.070105255,
0.050318997,-0.014455029,0.043215442,0.0,0.0,
0.08380669,-0.078436635,-0.023959707,0.0,-0.019913504,
0.042791344,-0.03265262,-0.01544087,-0.016085848,-0.014340747,
0.042727914,-0.021395752,0.0,0.014215445,0.042274557,
-0.03108966,0.0,0.0,0.0,-0.06326715,
-0.013980671,-0.0678522,0.027129449,-0.06105707,-0.07048881,
0.017343255,-0.016342249,-0.06631687,-0.02910268,-0.02754673,
0.0,-0.057090648,0.052953888,0.0,0.13009281,
-0.027068233,-0.04106084,0.0,0.0,-0.08235209,
0.0,-0.016893158,0.0,-0.03010837,0.0,
-0.025507689,-0.082606085,0.0,0.0,0.026129508,
0.0,0.043230515,0.062693775,-0.016153384,0.0,
-0.054495163,0.039370447,0.06358863,-0.062280912,0.02118231,
-0.029048214,0.052085407,-0.06074576,0.0,-0.01225917,
0.02905808,-0.04694086,0.011688643,0.014430395,-0.06529507,
-0.067554235,-0.044989977,0.027309489,-0.050708428,-0.048528615,
0.05098056,0.054467466,0.022581683,0.01809567,0.044164926,
-0.034076262,0.0,-0.07885199,0.0,0.025317028,
0.0579737,-0.043890327,0.03672202,0.018784417,-0.02879731,
0.0,-0.06975827,0.022770483,0.039993715,-0.057487182,
-0.04456481,0.039467998,0.0,-0.046061408,0.0,
0.043743704,0.0,0.0,-0.08850616,-0.0671537,
-0.014909419,0.06634176,-0.013449263,-0.027159683,-0.06743622,
-0.05293681,-0.048283365,0.0,-0.032242205,0.0,
0.09838761,0.086471185,0.0,-0.01545895,-0.048978638,
0.0,0.0,0.018213626,-0.08004007,0.03335502,
0.034309182,-0.06699835,-0.010330533,0.08718526,0.011001948,
0.017839791,-0.015785687,0.024562743,0.023707947,-0.0722287,
-0.012416387,0.0,0.024899738,0.0,0.0792092,
0.05669836,0.0,0.017831512,-0.06210927,0.0,
-0.035751715,0.034310523,-0.022444472,-0.02980621,-0.017891185,
0.04123023,-0.017690757,0.027221052,-0.053469226,0.0,
-0.018162392,-0.036709353,0.109329045,0.0,0.0,
-0.01473482,0.06695067,0.01301437,0.0,-0.07039643,
-0.043393705,0.072105914,0.0,0.0,0.0,
0.0,0.112938315,-0.02535336,0.013297025,-0.050405983,
0.0,-0.023356652,-0.04099642,0.046262383,-0.01579082,
0.035065833,-0.06040635,0.0,0.0,0.055855144,
0.0,-0.04137931,0.09202517,-0.014212079,0.029281931,
-0.031949405,0.016652893,0.03516422,-0.012119042,0.026286377,
0.03200971,-0.016813165,0.05326669,-0.02096067,0.0,
0.0,0.0,-0.02584671,0.05629562,0.0,
-0.015358118,0.06546495,0.03077161,0.012856828,-0.030390518,
0.0,-0.026738271,0.013115335,0.0,-0.04230793,
0.027592346,0.0,0.015909323,0.011971748,0.02314094,
0.01070184,0.03872212,0.0,-0.09908199,0.0,
0.01726555,0.038217656,0.0,0.011624998,-0.049216777,
0.043304,0.060423873,-0.025820877,-0.03362509,0.032818247,
-0.05465123,0.096988454,0.013015088,-0.034004256,0.023917904,
0.040452622,0.07427671,-0.039316453,-0.025026212,-0.036685254,
-0.074121565,0.018066447,0.035923555,0.0,-0.01569608,
-0.08376215,-0.052992813,0.046951473,0.059912633,0.0,
0.053354118,0.0,-0.01303433,0.0,-0.07213319,
0.0,-0.10885466,-0.0365575,0.0,-0.04693799,
0.0,0.0,0.06712973,0.047539707,-0.03314402,
-0.05334905,0.02473552,0.010644631,0.011858016,0.0,
-0.033341184,0.050700452,-0.026891515,-0.018510547,-0.045082383,
0.08417888,-0.014967565,0.05023373,-0.03310343,-0.06880788,
0.0,0.06519531,0.0,0.034300137,-0.07425681,
0.044980153,-0.04581006,-0.051602572,-0.021787,-0.032877624,
0.08842174,0.075477384,0.016857745,-0.038772263,0.012505394,
0.0,0.012736515,0.018630039,-0.10314935,0.060939215,
0.06346424,0.03647767,-0.018860409,-0.0714251,-0.031778876,
-0.026027964,0.057699054,0.010114172,-0.027678259,0.021700421,
-0.03172032,0.034938853,0.018450059,-0.10137614,-0.06921846,
-0.06448786,-0.013554296,0.0,-0.042232156,0.057926357,
-0.047889702,0.05862699,-0.09060922,-0.04391869,0.04546226,
-0.032530732,0.033097632,0.0,0.010713533,0.0,
-0.043603193,0.064852625,0.027641276,-0.023617594,0.044847973,
-0.053190988,0.108699284,-0.03851232,-0.011905687,0.03886693,
-0.05795473,0.0,-0.03812607,0.049194958,-0.021959407,
-0.011766809,-0.04026812,-0.018512005,-0.013250042,-0.039497383,
0.018687326,0.029770106,-0.028230663,-0.0111297425,-0.06541584,
-0.012599191,-0.010122586,0.031884577,0.041966107,0.03138066,
-0.036191378,0.0122956205,0.0,0.0,-0.036015853,
-0.01576582,0.024532825,0.08340528,-0.04582376,-0.022489298,
0.0,0.02147243,0.04809893,-0.04550704,0.039046492,
-0.034087542,0.015970932,0.03612363,-0.032755233,0.03523057,
-0.0698888,-0.039188296,0.11734783,0.05114731,0.032807227,
-0.045114357,0.044716496,-0.08435545,0.0,0.0,
0.0,0.059731696,0.0,-0.11358407,0.045528322,
-0.05719934,0.07321075,-0.023100847,-0.06980594,-0.033448644,
0.08484455,0.03945595,0.068458565,-0.07896513,0.018152906,
0.050179813,0.08139347,-0.033915218,-0.046115197,0.017397441,
0.0,0.040542156,-0.017354582,-0.0164269,-0.048210435,
0.0,0.064147785,0.014071369,0.0,-0.047814287,
0.027661126,-0.034657508,-0.031454273,0.022241844,-0.015249332,
0.020627312,0.056965023,0.1242908,0.024725879,0.0,
0.035041828,-0.017430978,-0.08802895,0.037846465,0.010278686,
0.04623102,0.039520428,0.0,-0.013078541,-0.032297593,
0.022097021,-0.04435981,-0.029833741,0.05755325,-0.041600097,
0.015989758,0.0,0.05423552,0.0,0.055977087,
0.01895075,0.013309842,-0.027556248,0.016010556,-0.065364845,
0.087827675,-0.036280833,-0.06118874,-0.04939599,-0.011207097,
-0.013215733,0.0398613,-0.036792714,-0.046360116,0.0,
0.0,0.0,0.04000624,0.0,-0.07022353,
0.027126797,0.057978448,0.020827882,0.04816072,-0.03768789,
0.0,-0.04290471,0.036056083,0.01852791,-0.07766418,
0.04856614,0.06734369,0.052916806,0.01181118,0.01626413,
0.03910722,0.0,-0.035018027,0.0,0.052756637,
0.0,0.050607007,0.0737939,0.04393815,0.0,
0.01754462,0.06971595,-0.03205342,-0.03322058,0.056952532,
0.07203008,0.04021119,0.036237698,0.0463683,0.07525063,
0.049940277,0.09275,-0.021353718,-0.03304076,-0.01192552,
0.043012623,0.0,0.010955689,-0.09761983,-0.06018314,
0.023179514,0.046707947,-0.020521902,-0.09425027,0.038078498,
0.015301932,0.045824494,0.014260453,0.0,0.030524967,
-0.012639493,0.07489586,0.02332303,-0.058812313,0.0,
0.09236077,-0.035353687,0.061836712,0.04594853,0.050223812,
0.03179694,-0.03706255,0.050538693,-0.039521698,0.019226912,
-0.06073349,0.0,-0.034571394,-0.05554334,-0.0243932,
-0.070051484,-0.025662737,-0.05884506,0.0,0.021745173,
-0.05873806,-0.06666805,0.0,0.016573563,-0.050298426,
0.07339956,-0.035936434,0.014658252,-0.052176926,0.01966313,
0.023441445,-0.05263059,-0.053248044,0.0,0.02527901,
0.0,0.04095776,-0.011733332,-0.05699714,-0.023315966,
0.0,-0.05271524,0.058537245,-0.07853924,0.0,
0.0,0.027062247,0.0286624,-0.022586947,0.037506707,
0.020890549,-0.088532634,-0.08946334,-0.033005256,-0.06415326,
-0.031811573,0.05143823,0.029282678,-0.13510285,-0.04302382,
-0.028258892,0.018776707,-0.019087123,0.040832445,0.08738303,
0.010602857,0.102651656,0.015893264,-0.07784126,0.0,
0.06714579,-0.01821556,0.049439564,0.0,-0.07033723,
0.0,0.0,-0.019483356,0.052160315,0.056872062,
0.0,-0.043661192,-0.03872361,0.08511496,0.0,
-0.015467174,0.06435935,0.043281022,-0.112634696,-0.041681938,
-0.010776261,-0.024588333,0.015531317,0.017624564,-0.04579735,
0.0,0.08939712,-0.017383719,0.12725176,-0.053660702,
0.049058806,-0.042393338,0.03039986,-0.075540945,0.044290077,
-0.013783147,0.032681063,-0.07898151,0.047341708,-0.13637538,
-0.037387762,0.0,-0.034106717,-0.03098838,-0.026634753,
0.027742954,-0.036484666,-0.027227728,0.03228368,0.031351298,
-0.012672842,0.076144464,-0.027588163,0.040151328,-0.057639938,
0.0,0.0,0.034144152,-0.08041388,0.018490631,
-0.020739222,0.04709049,0.06178894,0.0721798,0.0,
-0.035971917,-0.010045196,-0.0324446,0.0,0.013969166,
0.0,0.037407435,0.06694971,0.052316703,-0.06562176,
0.0,0.1280041,-0.10922068,-0.018973518,0.023899237,
0.02841068,0.051914852,-0.01595015,0.01366441,-0.033562604,
0.0,0.11836536,0.031100016,-0.0526156,-0.09085134,
0.017039418,0.07675848,-0.03539598,0.07058801,0.0,
0.09496849,0.017306363,-0.047517177,0.0,-0.045740996,
0.0,-0.025648631,-0.036288317,0.012732776,0.0,
-0.02222234,-0.0522148,-0.032563142,-0.024461493,0.086507,
0.039245706,-0.04841035,-0.04563895,0.02782494,0.043791823,
-0.04802706,0.013269506,0.02069737,0.0,0.019589063,
0.0,-0.047220714,-0.069769666,0.04980652,0.10751792,
-0.085398294,0.0,0.0,0.0,0.016903894,
0.09645708,-0.022181375,0.049215622,0.0,0.0,
0.0,0.07052523,-0.0126905665,0.0,-0.05500101,
-0.0310962,0.0,0.06984101,0.090201914,0.016509922,
0.0,-0.07444808,-0.03910577,0.06780315,-0.038027324,
0.0140764145,0.016263522,0.03149087,0.03114556,0.04991074,
0.0,-0.14794077,-0.02019877,0.02979719,0.0,
-0.07220721,0.038924158,0.0,0.038168274,-0.053014837,
0.047641158,-0.05254929,0.06643648,-0.04485371,0.026326627,
0.033954944,-0.03391226,0.06384947,-0.03950085,-0.06608948,
-0.028244223,0.0,-0.070664965,-0.071781516,0.058760084,
0.07896436,0.0,0.0,-0.06409353,0.04297896,
0.07245071,0.011750616,-0.017654467,0.03141849,0.0,
0.08809602,0.04049623,0.097953215,-0.0903983,0.03821301,
0.01711704,0.06771454,0.024561869,-0.05625907,0.0,
0.044894457,0.017447619,0.040917426,0.0,0.0,
0.03141058,0.034489572,0.019020032,-0.045388345,-0.078243144,
0.033608824,0.0,0.0892387,-0.0105081,0.037323266,
-0.04061293,0.025580095,0.074680716,-0.08731815,0.100430205,
-0.011606267,-0.0461334,-0.05844648,-0.038626853,0.045062516,
-0.050982326,0.011310791,0.039165482,-0.013521038,0.010828882,
0.054943167,-0.045058303,0.06627112,0.018906528,0.0,
0.040230162,0.027761534,-0.027368184,-0.028282171,-0.044394147,
0.02805745,0.0,0.0,0.031777546,0.0,
0.022411967,0.01950663,-0.087091826,0.018531438,-0.054695215,
0.015363418,0.014542756,-0.07279278,0.03762544,0.049894445,
0.01847774,-0.03348421,0.029638954,0.05162793,-0.030726679,
0.036814604,0.05500137,0.0,-0.05543935,-0.089585155,
-0.016514864,0.0,0.022433512,-0.06063389,0.045963675,
0.023180908,0.08425529,0.025420671,-0.052959073,-0.022915019,
-0.047879443,-0.012676586,-0.06036173,0.04439296,0.0,
-0.021506062,-0.030884244,-0.030425288,-0.09317987,0.07097871,
0.041850742,0.013655891,-0.045228224,0.0,0.03929676,
-0.045431737,0.03871208,0.044309866,-0.054232307,0.04437771,
-0.042937994,-0.031831417,-0.027188336,0.0640706,-0.0142996255,
-0.02259994,-0.0123831285,-0.02887911,-0.09188525,0.036822762,
0.0,-0.011594451,0.0,0.053707577,-0.062133662,
0.013636523,0.08250755,-0.060279887,0.01974261,0.06660523,
0.030366248,0.04682582,-0.03711305,-0.050153535,0.0,
0.0,-0.06805857,-0.021044213,0.10469368,-0.0418297,
-0.021825468,0.017211946,0.0,0.052806962,0.036794346,
-0.05731953,0.08471998,0.010761702,-0.026548909,-0.04508597,
0.010832721,0.028240312,-0.020816611,0.019672427,0.01987051,
-0.035263922,-0.07436121,-0.056458622,0.0,0.0,
0.01670189,0.0,0.02364154,0.0,-0.03021473,
-0.0524135,0.06837678,0.0,0.0,0.029702261,
-0.03044915,-0.060456723,0.08689879,-0.047940258,0.0,
0.0,0.032086316,0.0,-0.033494808,0.021539703,
0.0,-0.044155456,0.03275905,-0.045158964,0.051098578,
0.016333409,-0.02722753,-0.01530556,-0.03740873,0.031029578,
-0.015613277,0.0,-0.086656846,0.026863793,-0.04415392,
-0.053016048,0.012459235,0.06954239,-0.03311291,-0.028003082,
0.046406563,0.07160658,-0.05291123,0.016539384,0.044609156,
0.0,0.0,-0.055712827,0.0,0.020626416,
-0.04135222,-0.011240063,-0.031330027,-0.025302393,-0.044515986,
0.049667127,0.043827098,-0.111753695,-0.03884228,-0.033539854,
0.019414563,0.0,-0.032251187,0.03622441,-0.06388258,
0.0650121,0.03374951,0.06037142,0.0,-0.030708885,
0.0,0.06435939,-0.037024125,0.023392545,-0.083061025,
-0.010357008,0.07621451,-0.014784085,-0.027257957,0.014441916,
-0.036663197,-0.03816632,0.09790438,-0.048119646,0.043244384,
0.074321,0.0,0.028371958,0.026925642,0.07537005,
0.08819194,-0.050698202,-0.023589974,0.014966108,0.0,
0.0,-0.016413355,-0.020523455,0.05338742,0.022061761,
-0.070354864,-0.067950025,0.07966533,0.036241625,-0.02346044,
0.0,0.0,0.03203989,0.039723676,0.0,
-0.038583066,-0.020355528,-0.08078277,-0.04108838,0.0,
-0.038333837,0.0,-0.05634766,-0.056596417,0.03300161,
0.050603155,0.065791085,0.026370047,-0.09640971,0.03690178,
0.0,0.011421009,0.0,0.10322807,0.018733013,
0.036500324,-0.051463094,0.0,0.0,-0.031704087,
-0.08160593,-0.033301905,0.05974977,-0.032230906,0.0,
-0.03173046,0.03094176,0.062492564,0.038122497,-0.04698132,
0.06161446,0.0,0.09052005,-0.014162569,0.028582823,
0.074529156,-0.025027145,-0.010340694,0.04111105,-0.017738886,
-0.026479857,0.05326437,-0.07621526,-0.020663772,0.028691476,
-0.094616875,-0.04237533,-0.047819845,0.0,0.0,
-0.022726014,0.111887045,-0.11705037,0.0,0.013108206,
0.015856737,-0.06443105,-0.021995403,-0.039566286,0.0,
-0.074746855,-0.108045004,0.029318629,0.0,0.033066783,
0.044058967,0.06225185,0.019805731,-0.07907433,0.0,
0.116922796,0.012107498,-0.05380284,-0.029415317,-0.011067812,
0.06650232,0.04878199,-0.081572846,0.02535792,0.0,
0.0,-0.023476936,-0.037147585,-0.09803038,-0.054075245,
-0.07223041,0.0,0.0,-0.073622674,0.041895017,
-0.0413308,0.029319454,-0.034861375,-0.018200412,-0.06116747,
0.017968144,0.0,-0.039760694,0.012456765,-0.034774113,
-0.056958836,-0.028979514,-0.06794676,0.0,0.12577975,
0.027438434,0.030766703,-0.034648523,-0.02990731,0.0,
0.043979537,0.034370832,0.06618085,0.0136698475,-0.03235251,
-0.06683428,-0.063947864,0.0,-0.076115966,-0.029980844,
-0.04034096,0.10199924,0.025020367,0.0359244,-0.109170005,
-0.018892271,-0.04353283,-0.05333094,0.027235879,-0.025322137,
0.07009289,0.061934713,-0.059062567,0.0,0.0,
-0.03856983,0.0,-0.062571734,0.03144552,0.026453286,
-0.0360478,-0.029821735,-0.032651786,0.033933774,-0.05297382,
0.051966045,0.0400092,-0.013672366,-0.03117636,0.0,
-0.03362422,-0.018947253,-0.09005133,0.01809217,0.101980336,
0.014616423,0.0,0.029282093,0.016365662,0.016205752,
0.0,-0.017220637,-0.053001467,-0.013242357,-0.05212815,
0.036302418,0.013935644,0.049417876,0.011702485,0.01822651,
0.0,-0.010977539,-0.02159809,0.01873677,-0.11484789,
0.023958882,0.06766689,0.016505055,-0.028345251,0.0,
0.0,-0.042288046,-0.040659714,0.07554315,0.0,
-0.033463795,-0.063496575,-0.061715424,-0.046078295,0.03433718,
0.0,-0.05730465,0.025272438,-0.040182605,-0.089580335,
-0.015973238,0.0,0.07150026,-0.09681851,-0.017079415,
-0.04156268,0.0,0.0,0.07893358,-0.01241819,
0.047517747,-0.058210332,-0.040407192,0.06488938,0.010676286,
-0.032871135,-0.022386534,0.031031098,0.028282914,0.04336205,
-0.030043883,0.036863085,0.0,-0.032415017,0.0,
-0.028592644,-0.014717532,-0.028154988,-0.014517444,0.034263693,
0.038351495,0.0,-0.042114113,0.060329918,0.01791439,
0.051318485,0.0,0.029210715,-0.017008152,0.0,
0.0,0.0,0.0,-0.01189925,-0.095350884,
-0.049407773,-0.015434111,0.027336797,0.0,0.0,
0.019591073,-0.051960204,0.025673224,0.012432002,0.0,
0.0,-0.026399162,-0.034953322,0.07221188,0.038860604,
0.0,-0.031008951,0.13003936,0.061618987,0.03578627,
0.028684795,-0.03159818,-0.027454996,-0.041758556,0.10542691,
0.0685698,0.040689565,0.0,0.02937611,0.03573219,
0.057298973,-0.033266958,0.026197495,-0.053962015,0.037570514,
0.047286686,0.028797023,-0.0151250055,0.037253626,0.045440234,
-0.0148574505,0.074162,-0.038432892,-0.03511183,0.06674447,
0.067890756,0.048606716,-0.013843654,0.022745486,-0.03213225,
-0.0318857,0.0,-0.04146554,0.07055625,-0.0530947,
-0.02040688,0.06807316,0.06032401,-0.05043287,0.01902555,
0.0,-0.05464068,0.024727475,-0.042912,0.0,
-0.011414517,-0.010042656,0.021351239,0.021760391,0.0,
0.0,0.011592468,0.0,-0.026451109,-0.010180447,
0.0,0.0,0.03558722,-0.016081607,0.019240431,
0.010045113,0.019733315,0.0,-0.022597548,0.031736676,
0.05713276,-0.10231869,0.09227284,0.06875667,-0.018189734,
0.047140777,-0.04285911,0.0,-0.0115929125,0.022608532,
0.056259558,0.08600517,0.0,0.010315793,0.06677967,
0.0,0.050651453,0.06954621,-0.015064854,0.04675221,
0.0,0.0317456,0.010717185,0.0,-0.068403855,
0.028866297,-0.015286776,0.019182166,-0.042266738,-0.04238099,
-0.036590002,0.0,-0.066190265,0.0,0.0,
0.049507577,-0.027125277,-0.05000276,-0.013388435,0.0,
0.043264464,-0.10353431,-0.13294372,-0.07077029,0.0,
0.0,0.0,-0.02203395,-0.030641804,-0.03956702,
0.050550535,-0.03999809,0.0,-0.08277423,0.09231951,
0.0,-0.010143027,-0.040725898,0.0,-0.04109685,
-0.054168437,0.019898828,0.0,0.016039934,-0.015842611,
0.034072693,0.02333538,0.0,-0.030928586,0.0,
-0.10030769,-0.07387064,0.017443597,0.07098276,-0.060378253,
-0.03618207,0.018424913,-0.057934716,-0.07241181,-0.11805655,
0.0,-0.0130357295,0.08634428,-0.041646626,0.0,
0.0893865,0.031416602,0.0,-0.06037076,0.04408901,
0.048206035,0.022292048,-0.028683031,0.08820167,0.0,
0.019042367,0.02526181,-0.054211903,-0.08087005,-0.1012328,
-0.042585455,0.04064009,-0.021765124,-0.06994679,-0.04174453,
0.042155363,0.0,-0.046998627,0.04764838,-0.019505631,
0.01567903,0.06155494,-0.019371482,0.025425944,-0.031912107,
0.0,-0.015988898,-0.05240196,-0.046176538,-0.0100673465,
0.055249047,-0.014589997,0.0,-0.10917144,0.0,
0.024688307,0.017240392,-0.012158631,-0.047616467,0.084154025,
-0.035546456,0.01049804,0.0,-0.012760069,0.0,
0.0,0.028132096,0.0654128,-0.06127818,0.04990933,
-0.057324443,0.018600436,0.0,0.012511564,-0.03645112,
-0.016530542,0.0,0.0,-0.024708977,0.08254014,
0.027140414,-0.06143687,-0.062391654,0.0,-0.0126101775,
-0.062044576,0.01775375,-0.049023908,-0.091225944,0.018281361,
0.0,0.049715616,-0.022706557,0.032500666,0.01077717,
0.020965401,-0.033973906,0.0,-0.07178099,0.0,
-0.040882483,0.0,0.05595199,0.10428581,0.10428465,
-0.05092682,0.029821122,-0.12897316,0.010771299,0.0,
0.0,0.0,0.044700358,0.0,-0.0597901,
0.034922265,-0.050979603,0.04890219,-0.03289043,-0.047713373,
0.08858838,-0.011060275,0.018068383,-0.022661202,0.042557117,
-0.02145181,0.058779366,-0.05703563,0.05375505,0.05094415,
0.048183694,-0.050603334,0.059932917,0.078329444,-0.034815185,
-0.028183108,-0.038673297,-0.029472101,0.12967132,-0.050815817,
-0.029592656,-0.07964466,0.022867344,-0.07280505,0.0,
0.09382932,-0.06717986,0.06490312,-0.04687428,0.0,
0.047126416,-0.0213923,0.0,0.034601767,-0.024330249,
0.074566916,0.05487064,-0.08749307,0.0,0.050720982,
-0.011034031,0.1014955,0.026188,0.03655884,0.0,
-0.051811382,0.060098384,0.015050216,0.0517688,0.0,
0.0506966,0.026522849,-0.07354241,0.018490447,-0.034384694,
0.018007549,0.07026383,-0.01379752,0.038992323,0.01716277,
-0.047308426,0.05089771,0.0,0.037364714,-0.015230328,
-0.03528967,-0.04007474,-0.020841792,0.06684407,0.012663688,
0.0,0.08950887,0.017784478,-0.053774767,-0.027823893,
0.03538862,-0.01678591,-0.03443023,-0.019176997,-0.020164791,
0.0,0.043688934,-0.031870835,0.0,0.0,
-0.03396819,0.050391622,0.0,-0.022584995,0.0,
-0.055868637,-0.017022425,-0.05700417,0.0,0.04636581,
0.045720074,0.0,-0.018718813,0.033066727,0.0,
-0.12061804,0.10024365,0.010571007,0.11698859,0.055094514,
-0.02145352,0.01992864,0.010277641,-0.043512724,-0.029720856,
0.0,-0.033673238,-0.0554907,0.039728098,-0.030437863,
0.013219608,0.051985662,-0.042049214,0.04340487,0.0,
-0.067448355,-0.03788062,-0.10278474,0.047803435,-0.02821843,
-0.057607092,0.018040333,-0.026899943,-0.045313172,-0.03253564,
-0.070049316,-0.0848227,-0.06250871,0.0,0.029060056,
-0.018985916,-0.050295174,0.0,0.039587267,0.0,
0.037027594,0.0,-0.031596296,-0.04029556,0.0,
0.018244809,0.034705594,0.0,0.0,-0.029707521,
-0.11142689,-0.0244158,-0.059560362,0.118516766,0.0,
